DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
7a6cec7e-99ce-4229-9a49-2fc3080550eb,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
d122145d-34ab-4c0a-bc1b-72fa5bf23124,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
0c8666ad-138e-44f2-a921-b089e08f855b,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.06
cbb25cb4-9add-4402-858d-293178904252,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
c8b05a53-049e-4fae-a58b-a2f1ad7fc815,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.06
7a10b651-967c-4cd3-b38e-835b43512014,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.04
bec8bd2b-2a2f-46bb-99b9-c126e31261da,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
9dd0d34a-9ac5-402f-aa9e-5a09f459d55a,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
2731cb2d-01ad-4815-9ebc-b16592063360,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.06
30c220ff-6f87-4e92-90e0-483524d9bd4a,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
4ea174ba-a2af-4676-b99e-fc45f23ab90e,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
efc6fc18-01ea-49c3-94aa-908621fddfbd,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
2e3c6ebf-3175-4759-852e-e54ee27cd137,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
b0c9ac32-b797-47e7-8636-cd0472ddb20d,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
c98c7ae5-85a1-4330-b855-abd1a68f9c12,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
7094e350-18c2-4d53-8975-1cec58f88028,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.06
