DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
4cd7fd24-ce0b-4b93-9f96-161aa2037dfc,445504,S332 Rack 2 Temperature,19/12/2022 16:30,20.6,20.6° C,100,20.6,18,911279,FALSE,51,3.05
04b05764-e8bd-47ad-bc3c-4047d943eb52,445504,S332 Rack 2 Temperature,19/12/2022 16:20,20.8,20.8° C,100,20.8,18,911279,FALSE,54,3.04
c5041f51-ca8d-409c-b4a3-dead7c018153,445504,S332 Rack 2 Temperature,19/12/2022 16:10,21,21° C,100,21,18,911279,FALSE,57,3.05
b5562b4d-1a76-4ad8-a376-2d7bfabae12f,445504,S332 Rack 2 Temperature,19/12/2022 16:00,21.2,21.2° C,100,21.2,18,911279,FALSE,54,3.05
a1312bbd-afef-4758-bf8e-d9caa7554827,445504,S332 Rack 2 Temperature,19/12/2022 15:50,21.3,21.3° C,100,21.3,18,911279,FALSE,57,3.05
7df67443-e81b-42e0-b2b6-b8f3fb474c66,445504,S332 Rack 2 Temperature,19/12/2022 15:40,21.5,21.5° C,100,21.5,18,911279,FALSE,60,3.05
264f26fa-623d-433f-b2d4-733dcac2b07e,445504,S332 Rack 2 Temperature,19/12/2022 15:30,21.6,21.6° C,100,21.6,18,911279,FALSE,61,3.04
86b6e5f3-d019-4cf3-a3bc-9ed3e75dfb6f,445504,S332 Rack 2 Temperature,19/12/2022 15:20,21.6,21.6° C,100,21.6,18,911279,FALSE,57,3.05
91a14e24-1cb7-4a95-8b17-8590e1537d30,445504,S332 Rack 2 Temperature,19/12/2022 15:10,21.5,21.5° C,100,21.5,18,911279,FALSE,48,3.06
ea0afd90-9b51-406e-a3a8-b5f18845e67e,445504,S332 Rack 2 Temperature,19/12/2022 15:00,21.5,21.5° C,100,21.5,18,911279,FALSE,54,3.05
548d460c-b10e-41dc-9560-ee7a25f09aef,445504,S332 Rack 2 Temperature,19/12/2022 14:50,21.4,21.4° C,100,21.4,18,911279,FALSE,57,3.04
205ec9e8-4461-47c9-8ed0-fd23eb9dbe77,445504,S332 Rack 2 Temperature,19/12/2022 14:40,21.4,21.4° C,100,21.4,18,911279,FALSE,54,3.05
2f99ff24-bd19-48de-8679-4da431411ffe,445504,S332 Rack 2 Temperature,19/12/2022 14:30,21.3,21.3° C,100,21.3,18,911279,FALSE,54,3.05
4ad02da6-ced9-49d5-b620-1ed4b1a11c21,445504,S332 Rack 2 Temperature,19/12/2022 14:20,21.3,21.3° C,100,21.3,18,911279,FALSE,54,3.05
8c46bccf-3329-40c8-a080-6e341fa2dd92,445504,S332 Rack 2 Temperature,19/12/2022 14:10,21.2,21.2° C,100,21.2,18,911279,FALSE,51,3.04
fff914a5-47e4-4b40-b609-d72a0ac99ecc,445504,S332 Rack 2 Temperature,19/12/2022 14:00,21.2,21.2° C,100,21.2,18,911279,FALSE,51,3.04
7155b585-9dc8-4327-abaa-2980ec8a32f6,445504,S332 Rack 2 Temperature,19/12/2022 13:50,21.1,21.1° C,100,21.1,18,911279,FALSE,54,3.05
1ca4f1c9-1273-4a39-9e37-b1e48f231741,445504,S332 Rack 2 Temperature,19/12/2022 13:40,21,21° C,100,21,18,911279,FALSE,51,3.05
66140907-41e5-4f0e-b263-10b4039a5e86,445504,S332 Rack 2 Temperature,19/12/2022 13:30,20.9,20.9° C,100,20.9,18,911279,FALSE,51,3.06
054c86e2-f6c4-4dc2-8543-4ee10dd67990,445504,S332 Rack 2 Temperature,19/12/2022 13:20,20.9,20.9° C,100,20.9,18,911279,FALSE,51,3.05
4ee72fb9-e7da-45d2-bb9b-6148df4fc4d9,445504,S332 Rack 2 Temperature,19/12/2022 13:10,20.8,20.8° C,100,20.8,18,911279,FALSE,51,3.05
2f819b52-7f56-47ca-981a-4ac82d86b8e6,445504,S332 Rack 2 Temperature,19/12/2022 13:00,20.8,20.8° C,100,20.8,18,911279,FALSE,45,3.04
0e596ffc-0b69-463f-8a15-187668b3c8c7,445504,S332 Rack 2 Temperature,19/12/2022 12:50,20.7,20.7° C,100,20.7,18,911279,FALSE,51,3.05
06e75f20-43cb-420d-874d-6d0f851e2215,445504,S332 Rack 2 Temperature,19/12/2022 12:40,20.6,20.6° C,100,20.6,18,911279,FALSE,51,3.05
fb460065-6360-4015-9fec-566fed9882c6,445504,S332 Rack 2 Temperature,19/12/2022 12:30,20.6,20.6° C,100,20.6,18,911279,FALSE,51,3.05
8c0592f3-28ec-49a0-be48-9a8b17106295,445504,S332 Rack 2 Temperature,19/12/2022 12:20,20.6,20.6° C,100,20.6,18,911279,FALSE,57,3.05
074c839e-4149-4cd7-bf9c-e5bdafaa372a,445504,S332 Rack 2 Temperature,19/12/2022 12:10,20.5,20.5° C,100,20.5,18,911279,FALSE,0,3.04
cb99b4aa-1c2b-4deb-8f27-70324c5f9001,445504,S332 Rack 2 Temperature,19/12/2022 12:00,20.5,20.5° C,100,20.5,18,911279,FALSE,48,3.04
a9470de2-278c-4f12-b33e-4ae684de9654,445504,S332 Rack 2 Temperature,19/12/2022 11:50,20.5,20.5° C,100,20.5,18,911279,FALSE,48,3.04
349102f2-569b-40ae-9b86-c26dd7f12332,445504,S332 Rack 2 Temperature,19/12/2022 11:40,20.5,20.5° C,100,20.5,18,911279,FALSE,51,3.05
f24b9916-38f3-4fa9-89ef-82f0ac89be8f,445504,S332 Rack 2 Temperature,19/12/2022 11:30,20.5,20.5° C,100,20.5,18,911279,FALSE,57,3.04
13e26832-f0c3-48d4-8dd0-df0300386ff6,445504,S332 Rack 2 Temperature,19/12/2022 11:20,20.4,20.4° C,100,20.4,18,911279,FALSE,60,3.05
0f242e4b-8303-4016-ab37-f28f2ac0535b,445504,S332 Rack 2 Temperature,19/12/2022 11:10,20.5,20.5° C,100,20.5,18,911279,FALSE,51,3.03
d560558e-8516-4ff0-82f4-a185ecae5cfb,445504,S332 Rack 2 Temperature,19/12/2022 11:00,20.5,20.5° C,100,20.5,18,911279,FALSE,54,3.05
d4177178-d646-4e1f-bfa6-850019df59d6,445504,S332 Rack 2 Temperature,19/12/2022 10:50,20.5,20.5° C,100,20.5,18,911279,FALSE,51,3.04
3315cf13-1999-4870-8918-281badcc690b,445504,S332 Rack 2 Temperature,19/12/2022 10:40,20.6,20.6° C,100,20.6,18,911279,FALSE,51,3.04
59448aba-854f-402c-8613-a39dfe38363a,445504,S332 Rack 2 Temperature,19/12/2022 10:30,20.5,20.5° C,100,20.5,18,911279,FALSE,45,3.05
4d202592-fa51-4a78-9622-4f1f4edd6bad,445504,S332 Rack 2 Temperature,19/12/2022 10:20,20.5,20.5° C,100,20.5,18,911279,FALSE,45,3.04
7a972ae5-bbe1-43eb-9a94-a9cfa70dba3a,445504,S332 Rack 2 Temperature,19/12/2022 10:10,20.6,20.6° C,100,20.6,18,911279,FALSE,48,3.05
e683f156-4944-42fc-9ff8-b713d3f133d9,445504,S332 Rack 2 Temperature,19/12/2022 10:00,20.6,20.6° C,100,20.6,18,911279,FALSE,48,3.05
60746890-3411-4787-86d4-727861895b6f,445504,S332 Rack 2 Temperature,19/12/2022 9:50,20.6,20.6° C,100,20.6,18,911279,FALSE,51,3.04
0837c4d0-bfb7-45d4-9415-21e9691df1d8,445504,S332 Rack 2 Temperature,19/12/2022 9:40,20.6,20.6° C,100,20.6,18,911279,FALSE,51,3.05
f90affdc-beca-450a-9c2e-0aea3af207b6,445504,S332 Rack 2 Temperature,19/12/2022 9:30,20.6,20.6° C,100,20.6,18,911279,FALSE,54,3.05
650f834c-58e7-480c-8a0d-77fa8a36f5eb,445504,S332 Rack 2 Temperature,19/12/2022 9:20,20.7,20.7° C,100,20.7,18,911279,FALSE,54,3.06
6c15a0f6-6556-4b50-b386-e861042d441d,445504,S332 Rack 2 Temperature,19/12/2022 9:10,20.8,20.8° C,100,20.8,18,911279,FALSE,51,3.05
5af17d9b-28b3-46c3-bc0e-7cbe63110d85,445504,S332 Rack 2 Temperature,19/12/2022 9:00,20.8,20.8° C,100,20.8,18,911279,FALSE,51,3.05
ad52ae32-d182-4ea4-bcb6-252ba4fe97d2,445504,S332 Rack 2 Temperature,19/12/2022 8:50,20.8,20.8° C,100,20.8,18,911279,FALSE,39,3.05
8f620ba3-82b0-41da-9604-37a6b8d9fad9,445504,S332 Rack 2 Temperature,19/12/2022 8:40,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.06
d124f617-ec7d-4e2f-b52e-c5364315025c,445504,S332 Rack 2 Temperature,19/12/2022 8:30,20.8,20.8° C,100,20.8,18,911279,FALSE,57,3.04
316f6d7e-9444-48d7-9fd5-1d26a44873eb,445504,S332 Rack 2 Temperature,19/12/2022 8:20,20.8,20.8° C,100,20.8,18,911279,FALSE,54,3.05
36ed9fc5-3953-4fbf-a33e-579ad208e28a,445504,S332 Rack 2 Temperature,19/12/2022 8:10,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.06
ca86761a-b698-4e64-b379-04aea8f49b04,445504,S332 Rack 2 Temperature,19/12/2022 8:00,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.05
bcac6496-a946-426b-b5b3-7052a66ae43c,445504,S332 Rack 2 Temperature,19/12/2022 7:50,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.06
53890f2e-2ec5-4020-9699-89b3d1ba1dfe,445504,S332 Rack 2 Temperature,19/12/2022 7:40,20.8,20.8° C,100,20.8,18,911279,FALSE,45,3.04
07021dec-4259-415d-8285-10cfe7c31056,445504,S332 Rack 2 Temperature,19/12/2022 7:30,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.04
86c51fc9-9855-4def-a37d-cb34c983e079,445504,S332 Rack 2 Temperature,19/12/2022 7:20,20.8,20.8° C,100,20.8,18,911279,FALSE,51,3.05
ba8c8952-cd3a-4b8f-bc7b-85d2ac91f291,445504,S332 Rack 2 Temperature,19/12/2022 7:10,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.05
a526da2e-ce51-404b-965c-c026514ea1d9,445504,S332 Rack 2 Temperature,19/12/2022 7:00,20.8,20.8° C,100,20.8,18,911279,FALSE,51,3.05
f904bc38-a024-4b66-8075-7f7db70ce499,445504,S332 Rack 2 Temperature,19/12/2022 6:50,20.8,20.8° C,100,20.8,18,911279,FALSE,54,3.05
360db482-9f7b-4c6a-9743-10c193089236,445504,S332 Rack 2 Temperature,19/12/2022 6:40,20.8,20.8° C,100,20.8,18,911279,FALSE,45,3.05
2aceeddd-f00e-4f36-978d-0decb3dceb80,445504,S332 Rack 2 Temperature,19/12/2022 6:30,20.8,20.8° C,100,20.8,18,911279,FALSE,51,3.04
4f72c2b6-79bc-4750-a41b-84322050ee78,445504,S332 Rack 2 Temperature,19/12/2022 6:20,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.05
0d6876a6-6f2a-43f8-b222-851978d56c43,445504,S332 Rack 2 Temperature,19/12/2022 6:10,20.8,20.8° C,100,20.8,18,911279,FALSE,45,3.04
410ff3a4-dcbf-4967-9786-c59137d2428b,445504,S332 Rack 2 Temperature,19/12/2022 6:00,20.9,20.9° C,100,20.9,18,911279,FALSE,48,3.05
69533cba-d147-4870-914b-6cd7200177c3,445504,S332 Rack 2 Temperature,19/12/2022 5:50,20.9,20.9° C,100,20.9,18,911279,FALSE,48,3.05
8f1fbef2-2373-46e1-88d7-bfbc3f94c5ac,445504,S332 Rack 2 Temperature,19/12/2022 5:40,20.9,20.9° C,100,20.9,18,911279,FALSE,48,3.04
b4f6c916-1e95-41a8-8ab6-b2a5fc2c6e84,445504,S332 Rack 2 Temperature,19/12/2022 5:30,20.9,20.9° C,100,20.9,18,911279,FALSE,45,3.04
29dd0440-9e4f-49ae-9af5-0317374c6f88,445504,S332 Rack 2 Temperature,19/12/2022 5:20,20.9,20.9° C,100,20.9,18,911279,FALSE,51,3.04
1d432f48-d235-4ba6-b5c3-ad9b1e4bb8d5,445504,S332 Rack 2 Temperature,19/12/2022 5:10,20.9,20.9° C,100,20.9,18,911279,FALSE,48,3.04
62529dff-ac71-49c2-9ea4-429ebba74734,445504,S332 Rack 2 Temperature,19/12/2022 5:00,20.9,20.9° C,100,20.9,18,911279,FALSE,48,3.04
c983f3b3-bb94-408b-b0cd-c4251ea73acc,445504,S332 Rack 2 Temperature,19/12/2022 4:50,20.9,20.9° C,100,20.9,18,911279,FALSE,51,3.05
79e54f72-ebc7-44d5-8a78-7e8e8dbd6db7,445504,S332 Rack 2 Temperature,19/12/2022 4:40,21,21° C,100,21,18,911279,FALSE,48,3.03
740082d9-dfaf-4ef9-9900-577cc1365779,445504,S332 Rack 2 Temperature,19/12/2022 4:30,21,21° C,100,21,18,911279,FALSE,51,3.04
6f777b94-ad1f-4a99-9d3d-18e8ec08dc46,445504,S332 Rack 2 Temperature,19/12/2022 4:20,21,21° C,100,21,18,911279,FALSE,48,3.05
46855b00-658e-48ce-ba82-34a20a4f9105,445504,S332 Rack 2 Temperature,19/12/2022 4:10,21,21° C,100,21,18,911279,FALSE,48,3.04
8e002aba-b610-440f-8d5a-cf518b7bf827,445504,S332 Rack 2 Temperature,19/12/2022 4:00,21,21° C,100,21,18,911279,FALSE,51,3.05
9b2d61b2-ee4c-4e84-96b6-ac4a84e1d4bf,445504,S332 Rack 2 Temperature,19/12/2022 3:50,21,21° C,100,21,18,911279,FALSE,51,3.04
0bf39023-6067-4a73-8ab4-249ac022067c,445504,S332 Rack 2 Temperature,19/12/2022 3:40,21,21° C,100,21,18,911279,FALSE,48,3.05
75893911-0793-4280-97f1-a137c442e89f,445504,S332 Rack 2 Temperature,19/12/2022 3:30,21,21° C,100,21,18,911279,FALSE,48,3.05
8f65f3de-b370-4c06-bac4-6c5b8bcb3e4d,445504,S332 Rack 2 Temperature,19/12/2022 3:20,21,21° C,100,21,18,911279,FALSE,48,3.04
ff8f673b-4fbd-4826-b6c7-26e5fd65fc39,445504,S332 Rack 2 Temperature,19/12/2022 3:10,21,21° C,100,21,18,911279,FALSE,48,3.04
ef0fab5c-5016-4744-badf-bb5af602ce88,445504,S332 Rack 2 Temperature,19/12/2022 3:00,21,21° C,100,21,18,911279,FALSE,48,3.05
1233bcd5-da4c-486d-8f85-8ad356c434af,445504,S332 Rack 2 Temperature,19/12/2022 2:50,21.1,21.1° C,100,21.1,18,911279,FALSE,51,3.05
2be202ca-ec18-48f6-9647-f8007f73542d,445504,S332 Rack 2 Temperature,19/12/2022 2:40,21.1,21.1° C,100,21.1,18,911279,FALSE,51,3.04
7efefd76-ae3e-4fca-85a5-a41274f50df9,445504,S332 Rack 2 Temperature,19/12/2022 2:30,21.1,21.1° C,100,21.1,18,911279,FALSE,51,3.05
e764e59f-95cb-4afd-8acf-6bbd77c11e78,445504,S332 Rack 2 Temperature,19/12/2022 2:20,21.1,21.1° C,100,21.1,18,911279,FALSE,48,3.04
861581c2-c022-40a2-8c36-4e387202f9c1,445504,S332 Rack 2 Temperature,19/12/2022 2:10,21.1,21.1° C,100,21.1,18,911279,FALSE,48,3.06
0801d56b-b218-4550-8dbb-6ccd7739d8c2,445504,S332 Rack 2 Temperature,19/12/2022 2:00,21.2,21.2° C,100,21.2,18,911279,FALSE,48,3.04
6e48052f-a7d6-4fce-851e-fe3528a2edf3,445504,S332 Rack 2 Temperature,19/12/2022 1:50,21.2,21.2° C,100,21.2,18,911279,FALSE,48,3.04
4486d785-e7d8-4240-a768-7874d7556f23,445504,S332 Rack 2 Temperature,19/12/2022 1:40,21.2,21.2° C,100,21.2,18,911279,FALSE,51,3.06
1d12bbb0-d030-42cd-bd49-cfa31b5a4a60,445504,S332 Rack 2 Temperature,19/12/2022 1:30,21.1,21.1° C,100,21.1,18,911279,FALSE,48,3.05
0eabe707-d3b1-4cae-a599-9f0542e4f5af,445504,S332 Rack 2 Temperature,19/12/2022 1:20,21.2,21.2° C,100,21.2,18,911279,FALSE,48,3.04
f39891a4-8b73-48e4-94db-43bbf6f6e90e,445504,S332 Rack 2 Temperature,19/12/2022 1:10,21.2,21.2° C,100,21.2,18,911279,FALSE,48,3.04
47fb75b6-3c1e-4741-ad16-47378b4d0d94,445504,S332 Rack 2 Temperature,19/12/2022 1:00,21.2,21.2° C,100,21.2,18,911279,FALSE,48,3.04
26d67b29-a7b5-4106-bb24-a26e93b9f67d,445504,S332 Rack 2 Temperature,19/12/2022 0:50,21.2,21.2° C,100,21.2,18,911279,FALSE,45,3.05
9d390122-1cd9-4065-a948-e7c2bf283be5,445504,S332 Rack 2 Temperature,19/12/2022 0:40,21.2,21.2° C,100,21.2,18,911279,FALSE,51,3.05
aa74ab1d-9285-461b-a0e0-e04b88438f34,445504,S332 Rack 2 Temperature,19/12/2022 0:30,21.2,21.2° C,100,21.2,18,911279,FALSE,42,3.05
b64657db-df97-49be-827f-41730f74b57e,445504,S332 Rack 2 Temperature,19/12/2022 0:20,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.05
d070b2c8-29a6-43f9-95aa-7937ce9c45b0,445504,S332 Rack 2 Temperature,19/12/2022 0:10,21.3,21.3° C,100,21.3,18,911279,FALSE,45,3.05
17a0034d-4f80-4d6d-8e1d-c383eed9a21c,445504,S332 Rack 2 Temperature,19/12/2022 0:00,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.04
885dfde3-d2b6-49b3-aa35-52f9f9618e8d,445504,S332 Rack 2 Temperature,18/12/2022 23:50,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.05
6c4087be-a382-4925-b4ee-c652ed790b18,445504,S332 Rack 2 Temperature,18/12/2022 23:40,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.04
8a6823bf-02ac-440e-822f-d1f85673407c,445504,S332 Rack 2 Temperature,18/12/2022 23:30,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.05
b7767a43-ee57-41dd-a0e2-b39e32704be6,445504,S332 Rack 2 Temperature,18/12/2022 23:20,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.05
2bbc9df2-befc-4ff3-a1b4-57b00a41d67d,445504,S332 Rack 2 Temperature,18/12/2022 23:10,21.3,21.3° C,100,21.3,18,911279,FALSE,51,3.04
4ffef137-6896-4c13-8eb4-63477351fd89,445504,S332 Rack 2 Temperature,18/12/2022 23:00,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.04
3d1f0a4b-67c2-44b6-8f53-67cebfc8d949,445504,S332 Rack 2 Temperature,18/12/2022 22:50,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.04
5d36fe34-1441-4281-a90f-e76e5005c24c,445504,S332 Rack 2 Temperature,18/12/2022 22:40,21.4,21.4° C,100,21.4,18,911279,FALSE,48,3.04
e36d7f0e-a794-4657-84f3-094b35e25757,445504,S332 Rack 2 Temperature,18/12/2022 22:30,21.4,21.4° C,100,21.4,18,911279,FALSE,48,3.04
0eafbbc6-a0bb-4e26-abc0-baab3a527dde,445504,S332 Rack 2 Temperature,18/12/2022 22:20,21.3,21.3° C,100,21.3,18,911279,FALSE,51,3.05
75482b47-8d6b-44e8-8d86-729f8bd85362,445504,S332 Rack 2 Temperature,18/12/2022 22:10,21.4,21.4° C,100,21.4,18,911279,FALSE,48,3.03
44a0ec8a-6e2d-4b2b-b299-3ef8cfdb4922,445504,S332 Rack 2 Temperature,18/12/2022 22:00,21.4,21.4° C,100,21.4,18,911279,FALSE,48,3.05
c3be44fe-6ae1-43e2-98d1-25fbc74f46bb,445504,S332 Rack 2 Temperature,18/12/2022 21:50,21.4,21.4° C,100,21.4,18,911279,FALSE,48,3.05
78d61349-7c28-4202-959c-0f1d9ecac2d0,445504,S332 Rack 2 Temperature,18/12/2022 21:40,21.4,21.4° C,100,21.4,18,911279,FALSE,48,3.04
2b53fb72-d05a-4b0b-9921-9bdca1a607a7,445504,S332 Rack 2 Temperature,18/12/2022 21:30,21.4,21.4° C,100,21.4,18,911279,FALSE,48,3.05
8169138e-f930-44d2-80c9-4e138aae7c3d,445504,S332 Rack 2 Temperature,18/12/2022 21:20,21.4,21.4° C,100,21.4,18,911279,FALSE,48,3.04
9af1c14d-22ad-43ac-9841-8caa5508b088,445504,S332 Rack 2 Temperature,18/12/2022 21:10,21.5,21.5° C,100,21.5,18,911279,FALSE,45,3.05
36023877-9b1d-492f-a290-b1a2b4957728,445504,S332 Rack 2 Temperature,18/12/2022 21:00,21.5,21.5° C,100,21.5,18,911279,FALSE,45,3.05
ec532b81-1f22-4bdc-812b-9345643cb171,445504,S332 Rack 2 Temperature,18/12/2022 20:50,21.5,21.5° C,100,21.5,18,911279,FALSE,45,3.04
dea9067b-cc8f-4687-9f56-6e7c9e113a8c,445504,S332 Rack 2 Temperature,18/12/2022 20:40,21.5,21.5° C,100,21.5,18,911279,FALSE,42,3.05
7fdb4606-0279-45de-8bd7-c25becbc3c22,445504,S332 Rack 2 Temperature,18/12/2022 20:30,21.4,21.4° C,100,21.4,18,911279,FALSE,42,3.06
6572263f-a737-4b1e-a2ed-1a0eb4087c87,445504,S332 Rack 2 Temperature,18/12/2022 20:20,21.5,21.5° C,100,21.5,18,911279,FALSE,45,3.05
f6be42e6-7a78-4b2b-bf20-041cb3c93f1a,445504,S332 Rack 2 Temperature,18/12/2022 20:10,21.4,21.4° C,100,21.4,18,911279,FALSE,45,3.05
0c74f35b-7217-46dd-b9ce-4b4006631307,445504,S332 Rack 2 Temperature,18/12/2022 20:00,21.4,21.4° C,100,21.4,18,911279,FALSE,45,3.05
e324e0d6-9a32-4afd-8f42-e216c7875fbd,445504,S332 Rack 2 Temperature,18/12/2022 19:50,21.4,21.4° C,100,21.4,18,911279,FALSE,45,3.05
1a190bf0-1862-4009-95af-e3743f090ac6,445504,S332 Rack 2 Temperature,18/12/2022 19:40,21.4,21.4° C,100,21.4,18,911279,FALSE,42,3.05
9541892c-4549-4b92-8eb9-d7203249b421,445504,S332 Rack 2 Temperature,18/12/2022 19:30,21.4,21.4° C,100,21.4,18,911279,FALSE,42,3.04
049f665c-b344-409a-be81-6d591d802585,445504,S332 Rack 2 Temperature,18/12/2022 19:20,21.4,21.4° C,100,21.4,18,911279,FALSE,51,3.04
bb9eb6ba-28f8-40a6-a05e-a590bac12fda,445504,S332 Rack 2 Temperature,18/12/2022 19:10,21.4,21.4° C,100,21.4,18,911279,FALSE,45,3.05
d95b796b-3f3b-4e1c-a468-bccddeb5e90a,445504,S332 Rack 2 Temperature,18/12/2022 19:00,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.05
f928a1f6-171e-48b6-9457-809ace8a312c,445504,S332 Rack 2 Temperature,18/12/2022 18:50,21.4,21.4° C,100,21.4,18,911279,FALSE,45,3.05
ef4cec72-b581-45e7-86b1-9324bffd47f6,445504,S332 Rack 2 Temperature,18/12/2022 18:40,21.4,21.4° C,100,21.4,18,911279,FALSE,51,3.04
800b0f64-266e-4c37-aeea-674b67f132fa,445504,S332 Rack 2 Temperature,18/12/2022 18:30,21.3,21.3° C,100,21.3,18,911279,FALSE,45,3.05
82233e39-732f-46e2-a2e1-769b800e750a,445504,S332 Rack 2 Temperature,18/12/2022 18:20,21.3,21.3° C,100,21.3,18,911279,FALSE,51,3.04
3d548175-7636-4847-ab5f-758113680d7b,445504,S332 Rack 2 Temperature,18/12/2022 18:10,21.3,21.3° C,100,21.3,18,911279,FALSE,45,3.05
547cd652-9a0f-424e-90b7-bccb41873d67,445504,S332 Rack 2 Temperature,18/12/2022 18:00,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.05
8a4c7adf-fadd-4c28-a519-9c89facd8097,445504,S332 Rack 2 Temperature,18/12/2022 17:50,21.3,21.3° C,100,21.3,18,911279,FALSE,45,3.05
d1638c15-3274-410c-94e4-800dfcabbda6,445504,S332 Rack 2 Temperature,18/12/2022 17:40,21.3,21.3° C,100,21.3,18,911279,FALSE,48,3.05
82a702ce-3546-4a14-bff4-87aa1fa860ea,445504,S332 Rack 2 Temperature,18/12/2022 17:30,21.3,21.3° C,100,21.3,18,911279,FALSE,45,3.04
b5056a81-68fc-46c0-941b-a2d098ad3c02,445504,S332 Rack 2 Temperature,18/12/2022 17:20,21.2,21.2° C,100,21.2,18,911279,FALSE,48,3.05
3bf4e8fc-3f93-468a-a289-0d022590d887,445504,S332 Rack 2 Temperature,18/12/2022 17:10,21.2,21.2° C,100,21.2,18,911279,FALSE,48,3.05
eefb3071-90aa-4e70-b34f-7a6a227b501f,445504,S332 Rack 2 Temperature,18/12/2022 17:00,21.2,21.2° C,100,21.2,18,911279,FALSE,45,3.05
7a43b196-6986-4d33-ba23-2d2026cc681b,445504,S332 Rack 2 Temperature,18/12/2022 16:50,21.2,21.2° C,100,21.2,18,911279,FALSE,45,3.05
25eaff7c-29e3-4952-948c-e66724dcbf86,445504,S332 Rack 2 Temperature,18/12/2022 16:40,21.1,21.1° C,100,21.1,18,911279,FALSE,48,3.05
776113fd-8841-43ee-b6ee-176fe1658f5c,445504,S332 Rack 2 Temperature,18/12/2022 16:30,21.1,21.1° C,100,21.1,18,911279,FALSE,48,3.04
2c74b79b-d5c3-4522-be55-0324a46184de,445504,S332 Rack 2 Temperature,18/12/2022 16:20,21.1,21.1° C,100,21.1,18,911279,FALSE,48,3.04
ab60614e-820e-4b0a-8245-061c2b9c73ce,445504,S332 Rack 2 Temperature,18/12/2022 16:10,21.1,21.1° C,100,21.1,18,911279,FALSE,45,3.04
ea59cfc8-9037-4529-9f66-fe33fb9e4876,445504,S332 Rack 2 Temperature,18/12/2022 16:00,21.1,21.1° C,100,21.1,18,911279,FALSE,48,3.04
192e44c5-0371-4d14-b047-1d78da4c1c5c,445504,S332 Rack 2 Temperature,18/12/2022 15:50,21,21° C,100,21,18,911279,FALSE,42,3.05
09a48106-b9e3-4692-80eb-15ad7ec220f3,445504,S332 Rack 2 Temperature,18/12/2022 15:40,21,21° C,100,21,18,911279,FALSE,48,3.03
102c41c7-91a7-44bf-a9ae-67c94a1e9519,445504,S332 Rack 2 Temperature,18/12/2022 15:30,21,21° C,100,21,18,911279,FALSE,51,3.05
8bc0c0fa-1914-40da-a0fb-51c0843acf6f,445504,S332 Rack 2 Temperature,18/12/2022 15:20,20.9,20.9° C,100,20.9,18,911279,FALSE,48,3.05
8764ff21-3205-4074-af8b-8786dc23d8d9,445504,S332 Rack 2 Temperature,18/12/2022 15:10,20.9,20.9° C,100,20.9,18,911279,FALSE,48,3.03
baf445fd-5548-46c7-8923-92f8092c5bb7,445504,S332 Rack 2 Temperature,18/12/2022 15:00,20.8,20.8° C,100,20.8,18,911279,FALSE,51,3.05
65824e29-cbba-4ce0-a283-0a659b1c1348,445504,S332 Rack 2 Temperature,18/12/2022 14:50,20.9,20.9° C,100,20.9,18,911279,FALSE,45,3.05
3525b1b3-3918-49c2-ad5a-c7563f4eb6df,445504,S332 Rack 2 Temperature,18/12/2022 14:40,20.9,20.9° C,100,20.9,18,911279,FALSE,45,3.05
0855df52-9262-4bad-adb7-3bd5c15b949d,445504,S332 Rack 2 Temperature,18/12/2022 14:30,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.05
02647776-278e-4847-b59d-b98296a2421b,445504,S332 Rack 2 Temperature,18/12/2022 14:20,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.05
9887f20c-a79e-4edc-b02d-5d7485c7e7f5,445504,S332 Rack 2 Temperature,18/12/2022 14:10,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.05
728172c2-830d-4035-bb06-480c2def525b,445504,S332 Rack 2 Temperature,18/12/2022 14:00,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.05
1e70a69f-b3d6-4892-a323-896f780bdb0f,445504,S332 Rack 2 Temperature,18/12/2022 13:50,20.8,20.8° C,100,20.8,18,911279,FALSE,48,3.05
