"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
49,"D4",18,1.12641423531618,0.161703794172571,14.3556241658453,2023-07-25 15:24:00,2023-07-26 08:54:00,6.59,98,703.41,0.714767623322866,2.92733162839058
51,"D3",18,0.911552366276783,0.0437999553299495,4.80498509469615,2023-07-25 15:24:00,2023-07-26 08:54:00,6.56,96,703.44,0.659328161163219,2.54167838545334
52,"C4",18,0.664512576178454,0.0228239058396334,3.43468380551824,2023-07-25 15:24:00,2023-07-26 08:54:00,3.14,83,706.86,0.488513420738408,1.74924964977226
53,"D2",18,0.78869294081686,0.0874127218780499,11.0832387808005,2023-07-25 15:24:00,2023-07-26 08:54:00,2.78,83,707.22,0.416866404313501,1.91649863427621
54,"C1",18,1.49816820062548,0.373048386443138,24.9003006663332,2023-07-25 15:24:00,2023-07-26 08:54:00,7.47,104,702.53,0.738717016396038,3.11600658665959
55,"C2",18,0.693654307111696,0.046196279255403,6.65984176581552,2023-07-25 15:24:00,2023-07-26 08:54:00,3.67,87,706.33,0.562173462102376,2.34738551013404
56,"C3",18,0.861292763204042,0.0207518559312656,2.4093846851874,2023-07-25 15:24:00,2023-07-26 08:54:00,6.86,101,703.14,0.713371807504213,3.19650936743016
57,"A2",18,0.415524364248134,0.0326140206277096,7.84888286556257,2023-07-25 15:24:00,2023-07-26 08:54:00,1.16,62,708.84,0.270336369752312,1.12878535782964
58,"B4",18,0.673698649578441,0.0527812002763212,7.8345414985392,2023-07-25 15:24:00,2023-07-26 08:54:00,3.7,87,706.3,0.46974199234248,2.19448898002944
59,"B3",18,0.881321986341553,0.205616700203482,23.3304857237268,2023-07-25 15:24:00,2023-07-26 08:54:00,5.32,94,704.68,0.499459260293598,3.17709481442342
60,"A1",18,1.02840786396032,0.251215031941985,24.4275681609993,2023-07-25 15:24:00,2023-07-26 08:54:00,8.15,107,701.85,0.660776555004678,3.52797513529536
61,"B1",18,0.530912917944981,0.0196753108922591,3.70593937861163,2023-07-25 15:24:00,2023-07-26 08:54:00,2.28,79,707.72,0.345698925231918,1.2414387450569
62,"A4",18,0.97758954118226,0.0563985628313171,5.76914548033225,2023-07-25 15:24:00,2023-07-26 08:54:00,6.59,99,703.41,0.770287241555437,3.0379598756856
63,"A3",18,0.703942828137283,0.0638117255738316,9.06490172542634,2023-07-25 15:24:00,2023-07-26 08:54:00,3.42,84,706.58,0.541445827246258,1.99551270301639
64,"B2",18,1.16461169633649,0.0151064892427381,1.2971266981311,2023-07-25 15:24:00,2023-07-26 08:54:00,4.79,90,705.21,0.964358934077579,1.97841278961795
