"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
98,"B2",23,0.731379984583682,0.0193645225367814,2.64766919316286,2023-07-18 15:34:00,2023-07-19 09:54:00,3.35,86,706.65,0.572721997425709,1.60690578063527
99,"B3",23,0.510413062164557,0.015401212805687,3.01740177658731,2023-07-18 15:34:00,2023-07-19 09:54:00,1.34,67,708.66,0.32555730551688,0.795108798897034
100,"A3",23,1.06984678096795,0.0360046538381919,3.365402829517,2023-07-18 15:34:00,2023-07-19 09:54:00,3.65,87,706.35,0.833561000956961,1.61724733279999
102,"A4",23,1.1826587919945,0.0871451831177934,7.36858202109395,2023-07-18 15:34:00,2023-07-19 09:54:00,3.36,83,706.64,0.876035250851898,1.2410842649222
103,"A2",23,0.490501927350033,0.0116409932501965,2.3732818570332,2023-07-18 15:34:00,2023-07-19 09:54:00,1.05,64,708.95,0.380504331550285,0.874423961699616
105,"C3",23,1.12633088447837,0.0672747179025119,5.97290892308864,2023-07-18 15:34:00,2023-07-19 09:54:00,4.95,97,705.05,0.858701292063483,2.45637421185276
106,"D4",23,0.916013114927487,0.148744963055829,16.2383005911005,2023-07-18 15:34:00,2023-07-19 09:54:00,2.43,78,707.57,0.538085324725028,2.48381780895
107,"D3",23,0.912247461366409,0.0622014962010649,6.81848937215966,2023-07-18 15:34:00,2023-07-19 09:54:00,3.22,88,706.78,0.700553738200294,1.88768243361244
108,"D2",23,0.494554946183204,0.0184404898250655,3.72870395238841,2023-07-18 15:34:00,2023-07-19 09:54:00,1.58,70,708.42,0.345708274343178,1.01038155908413
109,"C2",23,1.60031035155931,0.0696086959847443,4.3496997889765,2023-07-18 15:34:00,2023-07-19 09:54:00,9.17,105,700.83,1.34324671753278,3.43122432817943
110,"C1",23,0.537450519212252,0.0198950104075386,3.70173805705854,2023-07-18 15:34:00,2023-07-19 09:54:00,1,64,709,0.386671428608795,0.90855154232892
111,"C4",23,0.705438491871165,0.0154443063036686,2.1893200444312,2023-07-18 15:34:00,2023-07-19 09:54:00,2.93,81,707.07,0.583908778608013,1.59523763284521
