"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
129,"C1",23,1.38776808330514,0.122195255072013,8.80516395657335,2023-09-18 17:14:00,2023-09-19 09:04:00,5.85,100,704.15,1.10634112391671,2.82778687244538
130,"D2",23,1.0121221559508,0.0278408760892261,2.75074267720896,2023-09-18 17:14:00,2023-09-19 09:04:00,2.9,86,707.1,0.813596208563372,2.35086275696458
131,"C2",23,1.02167876254489,0.0556856245222569,5.45040442883924,2023-09-18 17:14:00,2023-09-19 09:04:00,3.44,86,706.56,0.855884222072053,2.22017731128714
132,"C3",23,1.10187964499016,0.0591327622334864,5.36653549254145,2023-09-18 17:14:00,2023-09-19 09:04:00,4.12,94,705.88,0.883600509752098,2.25194817099115
134,"C4",23,0.739415614752053,0.0126593718745904,1.71207797374356,2023-09-18 17:14:00,2023-09-19 09:04:00,2.41,76,707.59,0.596542955198438,1.55179057863307
136,"D3",23,1.26578341943283,0.134304941678898,10.6104203623617,2023-09-18 17:14:00,2023-09-19 09:04:00,2.47,81,707.53,0.726387384833294,1.47324742109099
137,"B3",23,0.829505911213937,0.0333772305258136,4.02374836328385,2023-09-18 17:14:00,2023-09-19 09:04:00,3.28,85,706.72,0.647136919248471,1.90659900712216
138,"B1",23,1.28665738947895,0.115242363529974,8.95672495819906,2023-09-18 17:14:00,2023-09-19 09:04:00,6.2,102,703.8,0.994961287735661,2.84143904193312
139,"A1",23,0.7741451128363,0.0253359630339222,3.27276664462773,2023-09-18 17:14:00,2023-09-19 09:04:00,1.46,73,708.54,0.595620300499257,0.934565041383538
141,"A4",23,1.08152295909151,0.0380997354001491,3.52278563112087,2023-09-18 17:14:00,2023-09-19 09:04:00,3.79,92,706.21,0.945940395132485,2.21817502524093
142,"B4",23,1.42165434343286,0.270118890265352,19.0003211056984,2023-09-18 17:14:00,2023-09-19 09:04:00,5.8,100,704.2,1.01634636357021,3.30175125322272
143,"B2",23,0.917416124700347,0.0508025452345627,5.5375683800147,2023-09-18 17:14:00,2023-09-19 09:04:00,3.42,87,706.58,0.620396989764205,1.37951278013424
144,"A2",23,0.837266250926421,0.00769993191681452,0.919651533582617,2023-09-18 17:14:00,2023-09-19 09:04:00,2.8,83,707.2,0.730860718201955,1.4525788149792
