"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
1,"C1",18,0.43715150621758,0.00444039193324004,1.01575583523895,2023-08-20 19:36:00,2023-08-21 09:21:00,2.01,78,707.99,0.332132529435781,1.05067260249852
2,"C4",18,0.806380405115088,0.0412078899015403,5.11022956909017,2023-08-20 19:36:00,2023-08-21 09:21:00,4.59,101,705.41,0.635540632770169,2.59107438031654
4,"D2",18,0.837336469944747,0.120662996236558,14.4103356974909,2023-08-20 19:36:00,2023-08-21 09:21:00,3.73,93,706.27,0.541141086389533,2.09373902483282
7,"C2",18,1.49338403352618,0.0780086442670119,5.22361579578547,2023-08-20 19:36:00,2023-08-21 09:21:00,3.38,85,706.62,1.01413959982412,2.0087953362385
8,"C3",18,0.818727572840137,0.0412184775324066,5.03445577011914,2023-08-20 19:36:00,2023-08-21 09:21:00,4.2,95,705.8,0.56513342354833,1.82362812038064
9,"B3",18,0.990683391265139,0.110473504600735,11.1512422207519,2023-08-20 19:36:00,2023-08-21 09:21:00,3.51,86,706.49,0.600961934309612,1.46918504746354
10,"B2",18,0.355702015016064,0.00609293448879017,1.71293223866472,2023-08-20 19:36:00,2023-08-21 09:21:00,1.82,71,708.18,0.249775312126466,1.18752756647817
11,"A3",18,0.610661429165112,0.068047154671709,11.1431885856525,2023-08-20 19:36:00,2023-08-21 09:21:00,2.54,84,707.46,0.337477318697623,1.67090377785649
12,"B1",18,0.781562762381207,0.239925413370486,30.6981633361726,2023-08-20 19:36:00,2023-08-21 09:21:00,3.13,85,706.87,0.442249950014405,1.64063006926375
13,"A1",18,0.634164654738665,0.0746022342177144,11.7638587487121,2023-08-20 19:36:00,2023-08-21 09:21:00,1.84,74,708.16,0.354012274813086,1.26431168351835
14,"A4",18,0.54191388642726,0.0251360850318882,4.63839101773269,2023-08-20 19:36:00,2023-08-21 09:21:00,2.03,79,707.97,0.29560251888105,1.18264904219732
15,"B4",18,0.473112378315591,0.0264748355812665,5.5958873186798,2023-08-20 19:36:00,2023-08-21 09:21:00,1.89,75,708.11,0.268713581966175,1.11267012675737
16,"A2",18,0.970915249084562,0.105132053119216,10.8281390387411,2023-08-20 19:36:00,2023-08-21 09:21:00,3.02,84,706.98,0.545678496351841,1.35588992763056
