"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
33,"D3",18,0.752204933709893,0.0338000995972421,4.49346954300594,2023-07-24 15:07:00,2023-07-25 09:53:00,2.64,79,707.36,0.560432868786622,1.62384082392004
34,"C2",18,0.891318883317319,0.0982934721199678,11.0278682477968,2023-07-24 15:07:00,2023-07-25 09:53:00,6.29,100,703.71,0.606395662013808,2.6198872321441
35,"C3",18,0.844507760784492,0.0432740755467775,5.12417736772232,2023-07-24 15:07:00,2023-07-25 09:53:00,3.96,93,706.04,0.608182904896428,1.70185275671861
37,"D4",18,0.930722457237227,0.0929035953815917,9.98187963115968,2023-07-24 15:07:00,2023-07-25 09:53:00,5.22,97,704.78,0.601389176124358,1.67050993879892
38,"D2",18,1.09424116089016,0.0448794312763922,4.10142049855654,2023-07-24 15:07:00,2023-07-25 09:53:00,3.06,80,706.94,0.759807225571883,1.81493204458936
39,"C1",18,0.765590981732813,0.0503700197840139,6.5792336882036,2023-07-24 15:07:00,2023-07-25 09:53:00,2.37,79,707.63,0.475385942944857,1.37070154060515
41,"B3",18,0.878779052352967,0.115651327223013,13.1604556245795,2023-07-24 15:07:00,2023-07-25 09:53:00,3.32,84,706.68,0.5114733562677,2.14694415786368
42,"A3",18,1.3235464572861,0.267944001576505,20.244397172572,2023-07-24 15:07:00,2023-07-25 09:53:00,7.74,103,702.26,0.891186358500017,3.48968100029738
43,"B1",18,0.487880316869719,0.00521027614338145,1.06794145269295,2023-07-24 15:07:00,2023-07-25 09:53:00,3.25,84,706.75,0.381933595069578,1.47122043656769
44,"B2",18,0.753213654992015,0.010455093618646,1.38806480065166,2023-07-24 15:07:00,2023-07-25 09:53:00,4.4,88,705.6,0.623913412459133,1.78457202952474
45,"A4",18,0.843381638696875,0.105597430494063,12.5207172706799,2023-07-24 15:07:00,2023-07-25 09:53:00,4.9,88,705.1,0.601093678932677,2.20577732935758
46,"A2",18,0.47656740634552,0.0112951386444321,2.37010305237764,2023-07-24 15:07:00,2023-07-25 09:53:00,1.88,72,708.12,0.377154492174971,1.0023727705844
47,"A1",18,0.464492355260005,0.023503386816381,5.06001585391534,2023-07-24 15:07:00,2023-07-25 09:53:00,1.68,70,708.32,0.302815235464113,1.24665209654498
