"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
49,"B1",18,0.990899463075265,0.0581030808444216,5.8636706355757,2023-08-23 16:21:00,2023-08-24 09:52:00,6.42,96,703.58,0.747180957950064,2.49639080036331
51,"A1",18,0.922325333813183,0.172167151944349,18.6666402442353,2023-08-23 16:21:00,2023-08-24 09:52:00,5.26,97,704.74,0.596173407148889,2.82159661035679
52,"B2",18,0.776520671206274,0.0815848784928959,10.5064657668622,2023-08-23 16:21:00,2023-08-24 09:52:00,3.17,86,706.83,0.433988140637314,2.07487776412348
53,"A4",18,0.605520941145887,0.0256987794265137,4.24407773212292,2023-08-23 16:21:00,2023-08-24 09:52:00,2.57,84,707.43,0.386392591804925,2.0487169138765
54,"A2",18,1.18829786344729,0.162945745023631,13.7125337035379,2023-08-23 16:21:00,2023-08-24 09:52:00,6.56,107,703.44,0.800104566742758,3.79270579294022
55,"B3",18,0.613852769670139,0.0394014031803434,6.41870577557485,2023-08-23 16:21:00,2023-08-24 09:52:00,3.33,86,706.67,0.394776867954638,2.19659822940721
56,"A3",18,1.94017608275805,0.155717549712409,8.02594935048624,2023-08-23 16:21:00,2023-08-24 09:52:00,6.37,102,703.63,1.43772832549462,3.11729587883975
58,"C3",18,0.552143714402816,0.0443929529456813,8.04010836086318,2023-08-23 16:21:00,2023-08-24 09:52:00,3.3,85,706.7,0.356287134883182,1.87434445870998
60,"D2",18,1.34234480662078,0.428885820668441,31.9504957707639,2023-08-23 16:21:00,2023-08-24 09:52:00,6.68,109,703.32,0.906669964738379,3.89154897057989
61,"C4",18,0.548327994249711,0.0782616235746615,14.2727754912001,2023-08-23 16:21:00,2023-08-24 09:52:00,2.11,79,707.89,0.292004968938508,1.29233968137377
62,"C1",18,1.05902636366911,0.117086887271121,11.0560880529415,2023-08-23 16:21:00,2023-08-24 09:52:00,5.31,102,704.69,0.694257038064462,2.7565986735405
63,"D3",18,0.611726876476666,0.0728986655167908,11.916864914725,2023-08-23 16:21:00,2023-08-24 09:52:00,3.01,84,706.99,0.401254849228986,1.86812028321939
64,"C2",18,0.868878449112218,0.0954154673197417,10.981451711368,2023-08-23 16:21:00,2023-08-24 09:52:00,3.8,92,706.2,0.55996511030274,2.38250228946617
