"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
33,"D2",18,0.145723204559203,0.00551636863723583,3.78551147974151,2023-05-04 15:15:00,2023-05-05 10:25:00,1.64,71,705.5835,0.0688382559189992,0.624313845743502
34,"C1",18,0.170583731700413,0.0113439032870318,6.65004990449763,2023-05-04 15:15:00,2023-05-05 10:25:00,0.81,59,706.4135,0.041538605361461,0.738828485122281
35,"C2",18,0.305925010966834,0.014835035149112,4.84923906751786,2023-05-04 15:15:00,2023-05-05 10:25:00,2.81,84,704.4135,0.137789528106525,1.10883559344376
37,"D3",18,0.381416743474056,0.0285767903512791,7.4922747467752,2023-05-04 15:15:00,2023-05-05 10:25:00,2.32,79,704.9035,0.227200528625333,1.01179556675979
38,"C3",18,0.188128160406,0.0151123980634494,8.0330334548721,2023-05-04 15:15:00,2023-05-05 10:25:00,0.88,63,706.3435,0.0416244681697078,0.403422298022556
39,"D1",18,0.290208948215962,0.0272394858897907,9.38616333412302,2023-05-04 15:15:00,2023-05-05 10:25:00,1.72,74,705.5035,0.106663780065679,0.703064035941968
41,"A4",18,0.409327325647966,0.0183721822514747,4.48838401452713,2023-05-04 15:15:00,2023-05-05 10:25:00,1.97,74,708.03,0.239534328834224,0.958541255156095
42,"B2",18,0.510492009743573,0.023351605288691,4.57433316153584,2023-05-04 15:15:00,2023-05-05 10:25:00,1.7,67,708.3,0.357728935607812,0.866225795825808
43,"A3",18,0.608087078457526,0.0426045654253281,7.00632638558919,2023-05-04 15:15:00,2023-05-05 10:25:00,2.36,77,707.64,0.377396893255459,1.08227253179088
44,"A1",18,0.370803082718429,0.00760293640104592,2.05039730125956,2023-05-04 15:15:00,2023-05-05 10:25:00,2.14,74,707.86,0.266095273261874,0.919541290405702
45,"A2",18,0.334798326230982,0.00833574195187476,2.48978005526939,2023-05-04 15:15:00,2023-05-05 10:25:00,2.14,74,707.86,0.249527397057836,0.884874087065412
46,"B4",18,0.288775998130945,0.0122295474910941,4.23495982015396,2023-05-04 15:15:00,2023-05-05 10:25:00,1.59,70,708.41,0.189763768477763,0.747646800503933
47,"B1",18,0.240149281255644,0.00550861366237882,2.29382891906921,2023-05-04 15:15:00,2023-05-05 10:25:00,1.1,62,708.9,0.161802302139918,0.753243152216868
48,"B3",18,0.415741623532122,0.0725527097375838,17.4513942388494,2023-05-04 15:15:00,2023-05-05 10:25:00,1.59,67,708.41,0.212600102966743,0.848951372142544
