"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
17,"A2",18,0.616208266304719,0.0483434018240666,7.84530238680058,2023-07-23 16:21:00,2023-07-24 09:26:00,3.69,90,706.31,0.430842269215982,1.23809054118423
18,"A4",18,0.801247098879065,0.0571080766562832,7.12739886811155,2023-07-23 16:21:00,2023-07-24 09:26:00,5.59,96,704.41,0.621510727408499,2.15897743436849
20,"B3",18,1.10935431496944,0.221968202394054,20.0087744193945,2023-07-23 16:21:00,2023-07-24 09:26:00,3.9,87,706.1,0.645903047524217,2.12761563471961
21,"A3",18,0.758852304206126,0.0127359757260718,1.67832075563051,2023-07-23 16:21:00,2023-07-24 09:26:00,3.56,88,706.44,0.636439541465236,2.57599509716851
22,"B1",18,0.672033617248685,0.0561937296874845,8.36174385405635,2023-07-23 16:21:00,2023-07-24 09:26:00,3.39,89,706.61,0.382815843890442,1.80876722177673
23,"B2",18,0.682691804275925,0.0247621186378642,3.62712991173629,2023-07-23 16:21:00,2023-07-24 09:26:00,3.62,89,706.38,0.465667092718483,2.40461940213405
24,"A1",18,0.630158168027108,0.0396282563349905,6.28862059489893,2023-07-23 16:21:00,2023-07-24 09:26:00,2.84,83,707.16,0.446729355225148,1.42168798136135
25,"C1",18,0.590271464995151,0.0436982222660141,7.40307212146415,2023-07-23 16:21:00,2023-07-24 09:26:00,2.65,78,707.35,0.379208552707951,1.16997850986345
27,"C3",18,0.694681101115335,0.0658089207464645,9.47325623812222,2023-07-23 16:21:00,2023-07-24 09:26:00,4.63,90,705.37,0.452470854577982,2.15944167228446
28,"D2",18,1.1423074644341,0.0108990881037301,0.954129115240401,2023-07-23 16:21:00,2023-07-24 09:26:00,6.2,100,703.8,1.03677684443594,2.4385259772522
29,"D3",18,0.586675361624228,0.046843370318204,7.9845470565726,2023-07-23 16:21:00,2023-07-24 09:26:00,2.9,79,707.1,0.350521665574226,1.57484825036964
30,"D4",18,0.80669180994588,0.16887887736523,20.9347454979814,2023-07-23 16:21:00,2023-07-24 09:26:00,3.33,79,706.67,0.362284649131267,1.36297475955842
31,"C2",18,1.31832095606579,0.319520257884979,24.2369095640041,2023-07-23 16:21:00,2023-07-24 09:26:00,4.45,87,705.55,0.66519500251306,2.38979354629115
