"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
1,"B1",18,0.725247416127675,0.0142319535334723,1.96235839204518,2023-06-20 15:52:00,2023-06-21 11:02:00,2.66,78,707.34,0.550332965100109,1.40850479555509
2,"A2",18,0.988095408678698,0.0301224576825753,3.04853735965191,2023-06-20 15:52:00,2023-06-21 11:02:00,4.74,93,705.26,0.798920327426131,2.55751533180958
3,"B3",18,0.86217890040992,0.117858649519826,13.66986010256,2023-06-20 15:52:00,2023-06-21 11:02:00,2.73,81,707.27,0.482738771120156,1.71123088970639
4,"A4",18,0.504123092659126,0.0154679118468604,3.06828075763618,2023-06-20 15:52:00,2023-06-21 11:02:00,2.56,84,707.44,0.36849496966292,1.78846445309674
5,"B4",18,0.794723860879813,0.0366643273879487,4.61346754423088,2023-06-20 15:52:00,2023-06-21 11:02:00,2.47,76,707.53,0.595725459060999,1.82463931018183
6,"B2",18,1.10655562963795,0.0729610661792133,6.59352898535119,2023-06-20 15:52:00,2023-06-21 11:02:00,4.38,90,705.62,0.882186251694134,2.44184786490748
7,"A3",18,1.00554964709781,0.106509482970631,10.5921655164453,2023-06-20 15:52:00,2023-06-21 11:02:00,3.07,80,706.93,0.668026572141812,2.04806151319334
8,"A1",18,0.71071842924525,0.0224083120700418,3.15290994970236,2023-06-20 15:52:00,2023-06-21 11:02:00,4.02,90,705.98,0.559166181207663,1.84932482550702
9,"C2",18,0.729440879203486,0.0451777151211322,6.1934717958862,2023-06-20 15:52:00,2023-06-21 11:02:00,2.39,77,707.61,0.526122303700647,1.2683905065546
10,"D3",18,0.641923028518703,0.0100160212528026,1.5603149922687,2023-06-20 15:52:00,2023-06-21 11:02:00,2.01,71,707.99,0.497081937485163,1.39942497244026
11,"C4",18,0.914334645384862,0.0833298160463423,9.11371087893832,2023-06-20 15:52:00,2023-06-21 11:02:00,3.37,84,706.63,0.685580197446253,1.73574978393892
12,"D1",18,0.438932788325628,0.0153874284846579,3.50564571477002,2023-06-20 15:52:00,2023-06-21 11:02:00,2.79,78,707.21,0.32410821260135,1.46259962391206
13,"C3",18,0.601130387083873,0.054595990339098,9.08222101430392,2023-06-20 15:52:00,2023-06-21 11:02:00,1.95,72,708.05,0.427195683122349,0.94607734193217
14,"D2",18,0.696878368179727,0.0466908951124537,6.70000637764265,2023-06-20 15:52:00,2023-06-21 11:02:00,2.47,79,707.53,0.469632900511235,1.56796556554291
15,"D4",18,0.619607423635476,0.0573398411527055,9.25422113509721,2023-06-20 15:52:00,2023-06-21 11:02:00,2.18,76,707.82,0.342142491865978,1.31176369321244
16,"C1",18,0.923716258721377,0.127537013120809,13.8069468753693,2023-06-20 15:52:00,2023-06-21 11:02:00,3.02,79,706.98,0.571553945181029,1.66581565926128
