"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
81,"A2",23,0.992265545354195,0.0389498630367654,3.92534671985028,2023-09-15 15:16:00,2023-09-16 13:46:00,4.68,96,705.32,0.78994851069026,1.26476742447439
82,"B1",23,0.703915708595465,0.0154756709547509,2.198511947635,2023-09-15 15:16:00,2023-09-16 13:46:00,2.78,81,707.22,0.496263598939035,1.56330850959791
83,"B2",23,0.580907419264011,0.0117646625047833,2.02522159549772,2023-09-15 15:16:00,2023-09-16 13:46:00,2.44,81,707.56,0.437252739607505,1.30423770147319
84,"B3",23,1.3038007839538,0.0817933475876346,6.27345439535591,2023-09-15 15:16:00,2023-09-16 13:46:00,5.3,93,704.7,0.944939406617292,2.10737651507514
85,"B4",23,0.947206057243797,0.0507737525117777,5.36037033584016,2023-09-15 15:16:00,2023-09-16 13:46:00,4.66,97,705.34,0.688917071248115,2.27116969917964
86,"A1",23,0.959007617932408,0.0416850192977109,4.34668281234121,2023-09-15 15:16:00,2023-09-16 13:46:00,3.88,94,706.12,0.70437011358912,1.89991886113666
87,"A4",23,0.864630228575606,0.0310151153492294,3.58709588494539,2023-09-15 15:16:00,2023-09-16 13:46:00,3.6,88,706.4,0.677433408165633,1.40918060671229
88,"A3",23,0.817036393160763,0.0237176292661285,2.90288528940249,2023-09-15 15:16:00,2023-09-16 13:46:00,3.2,89,706.8,0.619181417437811,1.59335854978594
89,"C2",23,0.964924163402762,0.0655162993994765,6.78978741380423,2023-09-15 15:16:00,2023-09-16 13:46:00,4.19,93,705.81,0.696103252849091,1.41964760865481
90,"D2",23,1.24306737138954,0.125278139342392,10.0781455797004,2023-09-15 15:16:00,2023-09-16 13:46:00,4.76,93,705.24,0.921858935094602,2.17024777659777
94,"C3",23,0.926928105836994,0.0189240905523531,2.04159205370788,2023-09-15 15:16:00,2023-09-16 13:46:00,3.09,80,706.91,0.726513186348742,1.42429668217041
95,"C1",23,0.979079958717193,0.0793518759442771,8.10473907036615,2023-09-15 15:16:00,2023-09-16 13:46:00,3.37,89,706.63,0.680003678420282,1.38949467307569
96,"C4",23,1.01586375127277,0.0789127423854492,7.76804392189209,2023-09-15 15:16:00,2023-09-16 13:46:00,3.33,89,706.67,0.745337248213174,1.36593746225644
