"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
19,"A1",18,0.246996437331763,0.0229804587232704,9.30396364074002,2023-05-07 15:18:00,2023-05-08 09:38:00,0.83,60,709.17,0.0955586117349958,0.689945480198878
26,"D2",18,0.188528277070252,0.0118385465498961,6.27945406061534,2023-05-07 15:18:00,2023-05-08 09:38:00,1.2,63,706.0235,0.0773060579324143,0.680950493822843
36,"A2",18,0.130308158268096,0.0027038358969753,2.07495519306814,2023-05-07 15:18:00,2023-05-08 09:38:00,0.44,50,709.56,0.0665949109274042,0.335728088174938
61,"B4",18,0.161747288421368,0.00618947502884273,3.8266329465249,2023-05-07 15:18:00,2023-05-08 09:38:00,0.75,58,709.25,0.0516478804506383,0.60331840436691
65,"B1",18,0.338929101554063,0.0439626744534405,12.9710533122892,2023-05-07 15:18:00,2023-05-08 09:38:00,2.24,74,707.76,0.202861353858894,1.17997441116716
66,"A3",18,0.426012887682497,0.0452044166841677,10.6110444052712,2023-05-07 15:18:00,2023-05-08 09:38:00,1.88,75,708.12,0.219531728932566,1.03739216339969
67,"D1",18,0.206307171485367,0.0150227295434979,7.28172919794185,2023-05-07 15:18:00,2023-05-08 09:38:00,1.41,71,705.8135,0.0911507416832393,0.600858356537567
68,"D3",18,0.343219043614572,0.0480461508188286,13.998684429872,2023-05-07 15:18:00,2023-05-08 09:38:00,1.71,74,705.5135,0.179237601377521,0.845656325235647
69,"B3",18,0.22837950104449,0.00903804278417301,3.95746673534081,2023-05-07 15:18:00,2023-05-08 09:38:00,1.39,69,708.61,0.121057920991915,0.869504044046616
70,"A4",18,0.268115037917459,0.0255023286804188,9.51171142003227,2023-05-07 15:18:00,2023-05-08 09:38:00,1.77,72,708.23,0.136924853454383,0.754593003398869
71,"B2",18,0.379586452162885,0.0327700173926195,8.63308403287205,2023-05-07 15:18:00,2023-05-08 09:38:00,1.78,70,708.22,0.224765301143033,0.934607586238164
