"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
114,"D2",23,0.754749074027768,0.0482208529074063,6.38899133059847,2023-07-19 17:36:00,2023-07-20 11:56:00,2.31,79,707.69,0.468263882525924,1.51535818767837
115,"C3",23,1.09544850667686,0.0344814329818329,3.14770003077877,2023-07-19 17:36:00,2023-07-20 11:56:00,4.14,90,705.86,0.887022805881224,2.27290328729872
116,"C1",23,1.14283349088496,0.0688837389990192,6.02745190339836,2023-07-19 17:36:00,2023-07-20 11:56:00,5.8,97,704.2,0.836935012619519,3.48282039572208
117,"D3",23,0.718480624570958,0.00866841096762259,1.20649195972389,2023-07-19 17:36:00,2023-07-20 11:56:00,2.94,79,707.06,0.569983419736277,2.02637659278336
119,"C2",23,0.980685590910125,0.053082833517955,5.41282894436039,2023-07-19 17:36:00,2023-07-20 11:56:00,4.37,93,705.63,0.745817941426979,2.1689684857485
121,"B2",23,0.733348886248185,0.0224256251809245,3.05797494227531,2023-07-19 17:36:00,2023-07-20 11:56:00,2.97,82,707.03,0.518933218787545,1.65377808945693
122,"A4",23,1.05618492800903,0.0575558854946294,5.44941363659922,2023-07-19 17:36:00,2023-07-20 11:56:00,4.57,85,705.43,0.856754165317527,2.48059006105014
123,"B3",23,0.636387357391658,0.0385485059576193,6.05739656985283,2023-07-19 17:36:00,2023-07-20 11:56:00,1.2,62,708.8,0.408632570136144,0.899805922274304
124,"A3",23,1.62401104013225,0.0792227365772382,4.8782141635433,2023-07-19 17:36:00,2023-07-20 11:56:00,5.95,96,704.05,1.29344170368303,2.67705213218262
126,"A1",23,1.02444700352019,0.0544595087946641,5.31599083286213,2023-07-19 17:36:00,2023-07-20 11:56:00,4.7,92,705.3,0.874061108331522,2.53781142913656
127,"B1",23,1.01085743538587,0.054425594381746,5.38410189968782,2023-07-19 17:36:00,2023-07-20 11:56:00,3.25,87,706.75,0.805651889896363,2.06159703081687
128,"A2",23,1.94213708334555,0.420306484565998,21.6414427266881,2023-07-19 17:36:00,2023-07-20 11:56:00,6.85,105,703.15,1.3434120317951,3.06298451465298
