"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
49,"B3",18,0.354979736773067,0.0155280999311438,4.37436234313021,2023-05-06 14:18:00,2023-05-07 11:09:00,1.14,65,708.86,0.193673759834989,0.866441637679392
50,"B4",18,0.380930420007883,0.031422986978921,8.24900961657794,2023-05-06 14:18:00,2023-05-07 11:09:00,1.94,78,708.06,0.276631775717492,1.03872336476216
51,"B1",18,0.324662901654333,0.00613580259225007,1.88989951145784,2023-05-06 14:18:00,2023-05-07 11:09:00,2.43,77,707.57,0.220424093630741,1.21652076221441
52,"A3",18,0.423387297738231,0.00654580137988663,1.54605521111635,2023-05-06 14:18:00,2023-05-07 11:09:00,1.99,72,708.01,0.340233046342445,1.08687448623547
53,"A2",18,0.294480649919211,0.029363987035235,9.97144873297815,2023-05-06 14:18:00,2023-05-07 11:09:00,1.06,66,708.94,0.186666572904181,0.663087875735693
54,"A1",18,0.424817783290911,0.0249316798486755,5.86879382862428,2023-05-06 14:18:00,2023-05-07 11:09:00,2.28,76,707.72,0.276961239985913,1.00654056594425
55,"A4",18,0.359066882844161,0.0175431277482478,4.88575487922725,2023-05-06 14:18:00,2023-05-07 11:09:00,1.77,71,708.23,0.22295453501276,1.08996084858482
57,"C1",18,0.150283660655433,0.01022890800483,6.80640061615389,2023-05-06 14:18:00,2023-05-07 11:09:00,0.65,59,706.5735,0.0329818049057547,0.609416575997726
58,"D2",18,0.201539744495322,0.00416750357763406,2.06783212317251,2023-05-06 14:18:00,2023-05-07 11:09:00,1.56,68,705.6635,0.122479583806585,0.578815557099755
59,"D3",18,0.266757623437784,0.0259331277475596,9.7216069829052,2023-05-06 14:18:00,2023-05-07 11:09:00,1.17,66,706.0535,0.103326475174516,0.734214581377591
60,"D1",18,0.362934865515533,0.0582329466283295,16.0450130757243,2023-05-06 14:18:00,2023-05-07 11:09:00,2.44,80,704.7835,0.171141614069468,0.966548893357453
62,"C3",18,0.249059585446285,0.0187138095561476,7.51378812528522,2023-05-06 14:18:00,2023-05-07 11:09:00,1.99,74,705.2335,0.133520207101218,0.824064628348159
63,"D4",18,0.0795498092925814,0.00575468307203447,7.23406268752819,2023-05-06 14:18:00,2023-05-07 11:09:00,0.88,58,706.3435,0.00518035383343404,0.546451291054985
64,"C2",18,0.561746499683435,0.0451041326110819,8.0292681194275,2023-05-06 14:18:00,2023-05-07 11:09:00,2.22,77,705.0035,0.28879431397453,0.996903205996299
