"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
98,"A3",23,1.03255782238043,0.0478493096218017,4.63405618403929,2023-05-23 16:16:00,2023-05-24 09:21:00,2.53,80,707.47,0.751390362050003,1.51443293597655
99,"B1",23,0.434753030861324,0.0187861253494103,4.32110279074803,2023-05-23 16:16:00,2023-05-24 09:21:00,0.89,61,709.11,0.291488306275038,0.908734753935356
100,"A4",23,1.071245308035,0.0552414388221887,5.15674966395129,2023-05-23 16:16:00,2023-05-24 09:21:00,2.2,87,707.8,0.802190221924183,1.45058171922425
102,"A1",23,0.664984841603223,0.0339758386460172,5.10926513213508,2023-05-23 16:16:00,2023-05-24 09:21:00,2.68,76,707.32,0.5325296093456,1.28386522206806
103,"A2",23,0.483496466439142,0.0106481334840811,2.20231878063195,2023-05-23 16:16:00,2023-05-24 09:21:00,0.77,61,709.23,0.358123439696299,1.04960901989335
104,"B2",23,0.586208382652514,0.0589993785064034,10.0645743480227,2023-05-23 16:16:00,2023-05-24 09:21:00,1.53,72,708.47,0.38616637705976,1.03398495568122
105,"C2",23,1.12257665867221,0.082487157290074,7.34801999069178,2023-05-23 16:16:00,2023-05-24 09:21:00,2.68,80,707.32,0.834975727161568,1.45444670882133
106,"D4",23,0.786616774899336,0.0536948372059304,6.8260478188762,2023-05-23 16:16:00,2023-05-24 09:21:00,1.27,67,708.73,0.509052377739499,1.75074743697448
107,"C3",23,0.984604361278539,0.0608593034644677,6.18109220900058,2023-05-23 16:16:00,2023-05-24 09:21:00,2.42,79,707.58,0.703737223810116,2.07478450973215
108,"D2",23,0.822454785979759,0.0604965343090359,7.35560608805609,2023-05-23 16:16:00,2023-05-24 09:21:00,1.29,65,708.71,0.59471700496389,1.59008244927386
109,"C1",23,1.29095350257843,0.0893337963566789,6.91998559036032,2023-05-23 16:16:00,2023-05-24 09:21:00,2.89,81,707.11,0.935662927129974,2.18420528137423
110,"C4",23,0.561594312101065,0.0084031069939142,1.49629488989589,2023-05-23 16:16:00,2023-05-24 09:21:00,0.64,61,709.36,0.424139417077863,0.754233429898829
111,"D3",23,0.752414772268654,0.0223596062484909,2.97171282018733,2023-05-23 16:16:00,2023-05-24 09:21:00,0.92,63,709.08,0.536074936985101,1.07716276066854
