"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
1,"C3",18,0.7785559012328,0.0340531818269982,4.37389040055787,2023-09-20 18:22:00,2023-09-21 09:47:00,3.26,86,706.74,0.598459968181332,1.71162596109159
2,"C1",18,0.915509660488017,0.0134761381512721,1.47198208089782,2023-09-20 18:22:00,2023-09-21 09:47:00,5.68,102,704.32,0.741721764313071,2.56094821102925
4,"D2",18,1.32417946230211,0.0273491324426126,2.06536449334938,2023-09-20 18:22:00,2023-09-21 09:47:00,5.57,98,704.43,1.14339785244524,2.89832802617459
7,"C2",18,1.71476353712998,0.641169749524505,37.3911466882271,2023-09-20 18:22:00,2023-09-21 09:47:00,5.83,101,704.17,0.953858707809555,3.40183377665885
8,"C4",18,1.2119017820484,0.0497354969398218,4.10392142965226,2023-09-20 18:22:00,2023-09-21 09:47:00,6.95,103,703.05,1.01649350966057,2.98246793717466
9,"A2",18,1.16679800395737,0.270812182855237,23.2098599703408,2023-09-20 18:22:00,2023-09-21 09:47:00,4.77,95,705.23,0.810264715692578,2.32281211795163
10,"B3",18,0.558654917030024,0.0213227494831133,3.816801541186,2023-09-20 18:22:00,2023-09-21 09:47:00,2.39,80,707.61,0.39960706823169,1.29574782580663
11,"A3",18,1.04993898450174,0.274959908935595,26.1881797889503,2023-09-20 18:22:00,2023-09-21 09:47:00,3.95,91,706.05,0.629811715129807,2.47221757790842
12,"B2",18,1.46248771744204,0.534178745582779,36.5253491849547,2023-09-20 18:22:00,2023-09-21 09:47:00,6.14,99,703.86,0.89261348322929,2.59651868812157
13,"A1",18,0.714691357576628,0.0763882742368273,10.6882885076216,2023-09-20 18:22:00,2023-09-21 09:47:00,2.82,81,707.18,0.487789969241336,1.44283019175037
14,"B1",18,0.835339966944498,0.109598333057799,13.1202070288445,2023-09-20 18:22:00,2023-09-21 09:47:00,3.1,85,706.9,0.549264344608458,1.79858022467674
15,"B4",18,0.744914068225927,0.043208649126937,5.80048773006018,2023-09-20 18:22:00,2023-09-21 09:47:00,3.07,83,706.93,0.496076865239684,1.55679444124937
16,"A4",18,1.24287449850238,0.189408980413253,15.2395902113595,2023-09-20 18:22:00,2023-09-21 09:47:00,4.98,97,705.02,0.860969173310462,2.22238710958933
