"ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR"
32,"C1",18,0.639805000510937,0.0135248326391787,2.11389917683951,2023-06-24 15:42:00,2023-06-25 09:37:00,1.657,74,708.343,0.488974942350916,1.67095570568234
68,"D3",18,0.805269601800414,0.0582958349765261,7.2392941253698,2023-06-24 15:42:00,2023-06-25 09:37:00,2.445,79,707.555,0.571369004488049,1.39330046832696
69,"C2",18,0.775652252688743,0.0217894680177157,2.8091800084618,2023-06-24 15:42:00,2023-06-25 09:37:00,2.224,76,707.776,0.626975287657013,1.48821515218078
70,"D2",18,1.06912620901771,0.118010437296689,11.0380267831161,2023-06-24 15:42:00,2023-06-25 09:37:00,3.007,80,706.993,0.64338141625487,2.70595427639033
73,"B1",18,0.517897615201108,0.054598176164041,10.5422721714676,2023-06-24 15:42:00,2023-06-25 09:37:00,2.173,80,707.827,0.338400431354184,1.66325434821631
74,"A3",18,0.616741027796378,0.0301461344973325,4.88797293169305,2023-06-24 15:42:00,2023-06-25 09:37:00,3.223,83,706.777,0.443649373053452,1.7650516280948
75,"A2",18,0.892677349404518,0.0877281768389919,9.82753476354173,2023-06-24 15:42:00,2023-06-25 09:37:00,2.805,77,707.195,0.655127083957711,2.22596845597594
76,"B2",18,0.890951759007478,0.181615749476612,20.3844649994218,2023-06-24 15:42:00,2023-06-25 09:37:00,5.729,91,704.271,0.527704269352122,2.67721634195726
77,"B3",18,1.41160741626673,0.188214326411964,13.3333336339173,2023-06-24 15:42:00,2023-06-25 09:37:00,6.098,95,703.902,1.08688065313838,3.55852777597547
79,"A1",18,0.715761688933215,0.0526742471485036,7.359187836249,2023-06-24 15:42:00,2023-06-25 09:37:00,2.893,82,707.107,0.50638939169141,1.91055657404918
80,"A4",18,1.02764852950834,0.126232829868052,12.2836579086476,2023-06-24 15:42:00,2023-06-25 09:37:00,3.763,84,706.237,0.742005193697556,2.21763583112968
