
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.319	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	A Coral
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	4.00	
Ch 2	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 3	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB6-538-214	3	ON External	20.000	ON	1013	0.000	15%	200x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.100	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.827	1013	100.000	20.950	53.000	21.763	0.817	0.106	4000	0.799	-0.043	1.279	0.000	-0.000301	-0.100	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.833	1013	100.000	20.950	53.000	21.385	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.100	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.835	1014	100.000	20.950	53.800	21.928	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.100	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.843	1013	100.000	20.950	53.000	21.658	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.100	
Data	Smoothing:	3	
Date:	17/06/2023	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
17/06/2023	12:16:47	0.00		8.4928	8.4702	8.5192	8.4690	22.686	22.686	22.686	22.686	1008.27	---	22.686	---	---	21.934	21.585	22.083	21.861	678.048	242.463	243.468	814.660	5.440	6.439	6.149	7.118	
17/06/2023	12:16:49	2.00		8.4937	8.4726	8.5178	8.4698	22.687	22.687	22.687	22.687	1008.26	---	22.687	---	---	21.932	21.581	22.085	21.860	678.022	242.462	243.464	814.618	5.457	6.432	6.158	7.048	
17/06/2023	12:16:51	4.00		8.4932	8.4689	8.5188	8.4711	22.688	22.688	22.688	22.688	1008.24	---	22.688	---	---	21.933	21.586	22.083	21.858	678.003	242.498	243.459	814.566	5.475	6.403	6.177	7.070	
17/06/2023	12:16:53	6.00		8.4939	8.4670	8.5199	8.4720	22.689	22.689	22.689	22.689	1008.22	---	22.689	---	---	21.931	21.588	22.081	21.856	677.940	242.519	243.459	814.513	5.475	6.374	6.185	6.962	
17/06/2023	12:16:55	8.00		8.4958	8.4689	8.5183	8.4722	22.692	22.692	22.692	22.692	1008.20	---	22.692	---	---	21.928	21.585	22.083	21.855	677.930	242.473	243.451	814.442	5.501	6.371	6.174	7.017	
17/06/2023	12:16:57	10.00		8.4958	8.4742	8.5175	8.4731	22.691	22.691	22.691	22.691	1008.22	---	22.691	---	---	21.928	21.578	22.084	21.854	677.915	242.399	243.448	814.332	5.504	6.405	6.175	7.014	
17/06/2023	12:16:59	12.00		8.4963	8.4785	8.5173	8.4737	22.692	22.692	22.692	22.692	1008.24	---	22.692	---	---	21.927	21.572	22.084	21.853	677.907	242.303	243.431	814.249	5.506	6.424	6.176	6.979	
17/06/2023	12:17:01	14.00		8.4956	8.4762	8.5195	8.4729	22.693	22.693	22.693	22.693	1008.26	---	22.693	---	---	21.928	21.575	22.081	21.854	677.867	242.313	243.394	814.178	5.492	6.425	6.183	6.865	
17/06/2023	12:17:03	16.00		8.4972	8.4771	8.5211	8.4736	22.692	22.692	22.692	22.692	1008.26	---	22.692	---	---	21.926	21.574	22.079	21.853	677.851	242.290	243.383	814.138	5.498	6.461	6.164	6.933	
17/06/2023	12:17:05	18.00		8.4977	8.4799	8.5201	8.4751	22.692	22.692	22.692	22.692	1008.27	---	22.692	---	---	21.925	21.570	22.080	21.851	677.805	242.273	243.382	814.114	5.516	6.406	6.147	7.004	
17/06/2023	12:17:07	20.00		8.4980	8.4814	8.5206	8.4783	22.691	22.691	22.691	22.691	1008.27	---	22.691	---	---	21.925	21.568	22.080	21.847	677.798	242.262	243.393	814.107	5.512	6.413	6.140	7.033	
17/06/2023	12:17:09	22.00		8.4995	8.4796	8.5211	8.4760	22.691	22.691	22.691	22.691	1008.25	---	22.691	---	---	21.923	21.571	22.079	21.850	677.767	242.277	243.379	814.101	5.505	6.394	6.160	6.960	
17/06/2023	12:17:11	24.00		8.5013	8.4729	8.5244	8.4757	22.692	22.692	22.692	22.692	1008.21	---	22.692	---	---	21.921	21.579	22.074	21.850	677.747	242.308	243.341	814.100	5.497	6.443	6.171	6.921	
17/06/2023	12:17:13	26.00		8.5040	8.4752	8.5255	8.4758	22.690	22.690	22.690	22.690	1008.21	---	22.690	---	---	21.918	21.577	22.073	21.851	677.718	242.250	243.327	814.146	5.465	6.401	6.173	6.866	
17/06/2023	12:17:15	28.00		8.5022	8.4800	8.5272	8.4763	22.694	22.694	22.694	22.694	1008.25	---	22.694	---	---	21.919	21.569	22.070	21.849	677.701	242.181	243.298	814.222	5.441	6.386	6.154	6.936	
17/06/2023	12:17:17	30.00		8.5018	8.4844	8.5257	8.4748	22.695	22.695	22.695	22.695	1008.29	---	22.695	---	---	21.919	21.563	22.072	21.851	677.679	242.162	243.301	814.277	5.442	6.347	6.159	6.898	
17/06/2023	12:17:19	32.00		8.5013	8.4837	8.5247	8.4726	22.699	22.699	22.699	22.699	1008.29	---	22.699	---	---	21.919	21.563	22.072	21.852	677.649	242.168	243.285	814.263	5.479	6.342	6.161	6.981	
17/06/2023	12:17:21	34.00		8.5027	8.4775	8.5219	8.4738	22.698	22.698	22.698	22.698	1008.24	---	22.698	---	---	21.917	21.571	22.076	21.851	677.623	242.224	243.300	814.212	5.466	6.335	6.148	6.975	
17/06/2023	12:17:23	36.00		8.5043	8.4796	8.5220	8.4764	22.696	22.696	22.696	22.696	1008.22	---	22.696	---	---	21.916	21.569	22.076	21.848	677.619	242.190	243.298	814.139	5.466	6.361	6.147	7.081	
17/06/2023	12:17:25	38.00		8.5047	8.4802	8.5249	8.4790	22.694	22.694	22.694	22.694	1008.20	---	22.694	---	---	21.916	21.569	22.073	21.845	677.596	242.196	243.304	814.075	5.469	6.427	6.145	7.017	
17/06/2023	12:17:27	40.00		8.5046	8.4843	8.5261	8.4797	22.693	22.693	22.693	22.693	1008.22	---	22.693	---	---	21.916	21.564	22.072	21.845	677.537	242.190	243.289	813.995	5.508	6.427	6.161	6.981	
17/06/2023	12:17:29	42.00		8.5035	8.4837	8.5277	8.4784	22.696	22.696	22.696	22.696	1008.23	---	22.696	---	---	21.917	21.564	22.069	21.846	677.477	242.224	243.292	813.960	5.482	6.398	6.155	6.940	
17/06/2023	12:17:31	44.00		8.5041	8.4841	8.5265	8.4780	22.696	22.696	22.696	22.696	1008.24	---	22.696	---	---	21.916	21.563	22.070	21.846	677.411	242.205	243.283	813.930	5.449	6.367	6.163	7.001	
17/06/2023	12:17:33	46.00		8.5069	8.4841	8.5278	8.4790	22.697	22.697	22.697	22.697	1008.22	---	22.697	---	---	21.912	21.563	22.068	21.844	677.354	242.172	243.272	813.881	5.448	6.377	6.182	7.060	
17/06/2023	12:17:35	48.00		8.5100	8.4803	8.5305	8.4805	22.697	22.697	22.697	22.697	1008.20	---	22.697	---	---	21.908	21.568	22.064	21.842	677.278	242.160	243.226	813.764	5.473	6.407	6.177	7.023	
17/06/2023	12:17:37	50.00		8.5100	8.4787	8.5317	8.4810	22.697	22.697	22.697	22.697	1008.16	---	22.697	---	---	21.908	21.570	22.063	21.842	677.252	242.160	243.212	813.649	5.506	6.429	6.174	7.038	
17/06/2023	12:17:39	52.00		8.5087	8.4764	8.5331	8.4815	22.700	22.700	22.700	22.700	1008.17	---	22.700	---	---	21.909	21.572	22.060	21.840	677.248	242.168	243.203	813.578	5.515	6.394	6.151	7.065	
17/06/2023	12:17:41	54.00		8.5084	8.4761	8.5320	8.4820	22.702	22.702	22.702	22.702	1008.17	---	22.702	---	---	21.908	21.572	22.061	21.839	677.260	242.160	243.218	813.551	5.515	6.399	6.196	7.062	
17/06/2023	12:17:43	56.00		8.5105	8.4778	8.5306	8.4836	22.704	22.704	22.704	22.704	1008.18	---	22.704	---	---	21.905	21.569	22.062	21.836	677.204	242.142	243.206	813.524	5.528	6.405	6.181	7.031	
17/06/2023	12:17:45	58.00		8.5114	8.4847	8.5298	8.4860	22.702	22.702	22.702	22.702	1008.16	---	22.702	---	---	21.904	21.561	22.064	21.834	677.169	242.076	243.207	813.455	5.479	6.434	6.201	6.912	
17/06/2023	12:17:47	60.00		8.5090	8.4878	8.5289	8.4861	22.703	22.703	22.703	22.703	1008.16	---	22.703	---	---	21.907	21.556	22.065	21.833	677.141	242.009	243.204	813.391	5.467	6.422	6.161	6.912	
17/06/2023	12:17:49	62.00		8.5089	8.4912	8.5301	8.4864	22.702	22.702	22.702	22.702	1008.17	---	22.702	---	---	21.908	21.552	22.063	21.833	677.131	241.966	243.196	813.319	5.433	6.394	6.179	6.930	
17/06/2023	12:17:51	64.00		8.5085	8.4894	8.5321	8.4844	22.705	22.705	22.705	22.705	1008.18	---	22.705	---	---	21.907	21.554	22.060	21.835	677.121	241.945	243.189	813.303	5.442	6.373	6.159	6.922	
17/06/2023	12:17:53	66.00		8.5108	8.4921	8.5322	8.4866	22.702	22.702	22.702	22.702	1008.17	---	22.702	---	---	21.905	21.551	22.061	21.833	677.131	241.930	243.168	813.309	5.440	6.402	6.152	6.990	
17/06/2023	12:17:55	68.00		8.5099	8.4910	8.5323	8.4855	22.703	22.703	22.703	22.703	1008.20	---	22.703	---	---	21.906	21.552	22.060	21.834	677.138	241.953	243.160	813.331	5.466	6.386	6.152	6.952	
17/06/2023	12:17:57	70.00		8.5102	8.4896	8.5277	8.4878	22.701	22.701	22.701	22.701	1008.20	---	22.701	---	---	21.906	21.555	22.067	21.832	677.147	242.018	243.190	813.294	5.490	6.367	6.136	6.980	
17/06/2023	12:17:59	72.00		8.5081	8.4873	8.5281	8.4882	22.702	22.702	22.702	22.702	1008.22	---	22.702	---	---	21.909	21.557	22.066	21.831	677.166	242.080	243.237	813.246	5.469	6.301	6.134	6.998	
17/06/2023	12:18:01	74.00		8.5083	8.4837	8.5269	8.4899	22.701	22.701	22.701	22.701	1008.22	---	22.701	---	---	21.909	21.562	22.068	21.829	677.182	242.117	243.309	813.208	5.470	6.332	6.125	7.061	
17/06/2023	12:18:03	76.00		8.5060	8.4808	8.5245	8.4891	22.704	22.704	22.704	22.704	1008.26	---	22.704	---	---	21.911	21.565	22.070	21.829	677.196	242.128	243.326	813.243	5.454	6.375	6.162	7.174	
17/06/2023	12:18:05	78.00		8.5072	8.4773	8.5206	8.4871	22.704	22.704	22.704	22.704	1008.23	---	22.704	---	---	21.909	21.570	22.076	21.832	677.204	242.131	243.338	813.275	5.452	6.423	6.203	7.083	
17/06/2023	12:18:07	80.00		8.5061	8.4796	8.5219	8.4859	22.706	22.706	22.706	22.706	1008.19	---	22.706	---	---	21.910	21.566	22.073	21.833	677.219	242.103	243.298	813.297	5.440	6.443	6.206	7.012	
17/06/2023	12:18:09	82.00		8.5075	8.4830	8.5259	8.4868	22.704	22.704	22.704	22.704	1008.13	---	22.704	---	---	21.909	21.562	22.068	21.832	677.266	242.098	243.287	813.310	5.455	6.408	6.186	6.945	
17/06/2023	12:18:11	84.00		8.5052	8.4833	8.5274	8.4880	22.704	22.704	22.704	22.704	1008.13	---	22.704	---	---	21.912	21.562	22.066	21.830	677.304	242.118	243.278	813.321	5.462	6.402	6.145	6.976	
17/06/2023	12:18:13	86.00		8.5051	8.4810	8.5252	8.4882	22.702	22.702	22.702	22.702	1008.13	---	22.702	---	---	21.913	21.566	22.070	21.831	677.375	242.151	243.313	813.321	5.466	6.333	6.151	7.066	
17/06/2023	12:18:15	88.00		8.5052	8.4788	8.5241	8.4893	22.701	22.701	22.701	22.701	1008.15	---	22.701	---	---	21.913	21.569	22.072	21.830	677.423	242.155	243.316	813.296	5.465	6.380	6.144	7.078	
17/06/2023	12:18:17	90.00		8.5065	8.4828	8.5221	8.4903	22.700	22.700	22.700	22.700	1008.16	---	22.700	---	---	21.912	21.564	22.075	21.829	677.448	242.143	243.335	813.249	5.483	6.353	6.156	7.047	
17/06/2023	12:18:19	92.00		8.5057	8.4846	8.5214	8.4923	22.700	22.700	22.700	22.700	1008.18	---	22.700	---	---	21.913	21.562	22.076	21.826	677.482	242.125	243.337	813.216	5.496	6.398	6.146	7.050	
17/06/2023	12:18:21	94.00		8.5041	8.4822	8.5210	8.4919	22.701	22.701	22.701	22.701	1008.20	---	22.701	---	---	21.914	21.564	22.076	21.826	677.442	242.144	243.341	813.194	5.494	6.398	6.171	7.008	
17/06/2023	12:18:23	96.00		8.5031	8.4802	8.5225	8.4915	22.702	22.702	22.702	22.702	1008.20	---	22.702	---	---	21.915	21.567	22.074	21.826	677.439	242.160	243.343	813.182	5.487	6.411	6.169	7.125	
17/06/2023	12:18:25	98.00		8.5033	8.4789	8.5234	8.4912	22.702	22.702	22.702	22.702	1008.23	---	22.702	---	---	21.915	21.568	22.072	21.827	677.440	242.182	243.336	813.168	5.446	6.414	6.162	7.069	
17/06/2023	12:18:27	100.00		8.5030	8.4788	8.5204	8.4916	22.703	22.703	22.703	22.703	1008.21	---	22.703	---	---	21.915	21.568	22.076	21.826	677.457	242.167	243.335	813.134	5.443	6.356	6.134	7.017	
17/06/2023	12:18:29	102.00		8.5029	8.4777	8.5196	8.4910	22.702	22.702	22.702	22.702	1008.23	---	22.702	---	---	21.916	21.570	22.078	21.827	677.474	242.167	243.334	813.092	5.429	6.367	6.133	6.901	
17/06/2023	12:18:31	104.00		8.5029	8.4793	8.5204	8.4913	22.700	22.700	22.700	22.700	1008.22	---	22.700	---	---	21.916	21.569	22.077	21.827	677.498	242.174	243.336	813.076	5.423	6.370	6.174	6.954	
17/06/2023	12:18:33	106.00		8.5031	8.4817	8.5223	8.4907	22.699	22.699	22.699	22.699	1008.21	---	22.699	---	---	21.916	21.566	22.075	21.828	677.543	242.199	243.337	813.038	5.429	6.430	6.177	7.042	
17/06/2023	12:18:35	108.00		8.5045	8.4823	8.5217	8.4913	22.697	22.697	22.697	22.697	1008.16	---	22.697	---	---	21.915	21.565	22.076	21.828	677.570	242.189	243.351	812.982	5.439	6.392	6.181	7.028	
17/06/2023	12:18:37	110.00		8.5020	8.4819	8.5204	8.4931	22.702	22.702	22.702	22.702	1008.15	---	22.702	---	---	21.917	21.565	22.077	21.824	677.555	242.188	243.356	812.902	5.479	6.403	6.151	7.023	
17/06/2023	12:18:39	112.00		8.5014	8.4815	8.5201	8.4952	22.700	22.700	22.700	22.700	1008.16	---	22.700	---	---	21.918	21.566	22.078	21.822	677.569	242.180	243.370	812.850	5.478	6.371	6.158	7.012	
17/06/2023	12:18:41	114.00		8.4981	8.4795	8.5201	8.4975	22.704	22.704	22.704	22.704	1008.19	---	22.704	---	---	21.921	21.567	22.076	21.818	677.561	242.180	243.361	812.846	5.499	6.427	6.159	7.022	
17/06/2023	12:18:43	116.00		8.4977	8.4768	8.5179	8.4955	22.704	22.704	22.704	22.704	1008.15	---	22.704	---	---	21.922	21.571	22.079	21.820	677.606	242.200	243.377	812.864	5.482	6.408	6.163	6.983	
17/06/2023	12:18:45	118.00		8.4969	8.4730	8.5173	8.4948	22.708	22.708	22.708	22.708	1008.16	---	22.708	---	---	21.922	21.575	22.079	21.820	677.623	242.213	243.372	812.866	5.464	6.422	6.142	6.941	
17/06/2023	12:18:47	120.00		8.4971	8.4736	8.5150	8.4947	22.706	22.706	22.706	22.706	1008.18	---	22.706	---	---	21.922	21.574	22.083	21.821	677.655	242.219	243.378	812.858	5.444	6.406	6.142	7.034	
17/06/2023	12:18:49	122.00		8.4972	8.4727	8.5150	8.4943	22.704	22.704	22.704	22.704	1008.18	---	22.704	---	---	21.923	21.576	22.083	21.822	677.640	242.210	243.367	812.805	5.445	6.397	6.139	7.027	
17/06/2023	12:18:51	124.00		8.4971	8.4732	8.5146	8.4932	22.706	22.706	22.706	22.706	1008.14	---	22.706	---	---	21.922	21.575	22.083	21.823	677.644	242.208	243.371	812.800	5.452	6.394	6.152	7.090	
17/06/2023	12:18:53	126.00		8.4959	8.4720	8.5174	8.4933	22.707	22.707	22.707	22.707	1008.10	---	22.707	---	---	21.924	21.576	22.079	21.823	677.676	242.230	243.372	812.809	5.469	6.400	6.158	7.075	
17/06/2023	12:18:55	128.00		8.4956	8.4729	8.5177	8.4942	22.709	22.709	22.709	22.709	1008.12	---	22.709	---	---	21.923	21.574	22.078	21.821	677.683	242.232	243.375	812.851	5.457	6.408	6.156	7.124	
17/06/2023	12:18:57	130.00		8.4966	8.4782	8.5180	8.4957	22.706	22.706	22.706	22.706	1008.17	---	22.706	---	---	21.923	21.568	22.079	21.820	677.715	242.226	243.385	812.875	5.458	6.435	6.158	7.148	
17/06/2023	12:18:59	132.00		8.4994	8.4790	8.5159	8.4945	22.703	22.703	22.703	22.703	1008.17	---	22.703	---	---	21.920	21.568	22.082	21.822	677.711	242.229	243.395	812.876	5.444	6.452	6.140	7.077	
17/06/2023	12:19:01	134.00		8.4994	8.4780	8.5186	8.4932	22.700	22.700	22.700	22.700	1008.17	---	22.700	---	---	21.921	21.570	22.080	21.825	677.752	242.242	243.403	812.880	5.439	6.444	6.131	7.026	
17/06/2023	12:19:03	136.00		8.4981	8.4742	8.5164	8.4929	22.700	22.700	22.700	22.700	1008.17	---	22.700	---	---	21.923	21.575	22.083	21.825	677.761	242.277	243.419	812.889	5.446	6.441	6.129	7.011	
17/06/2023	12:19:05	138.00		8.4960	8.4748	8.5158	8.4946	22.698	22.698	22.698	22.698	1008.19	---	22.698	---	---	21.926	21.575	22.084	21.823	677.776	242.294	243.429	812.915	5.453	6.378	6.142	7.044	
17/06/2023	12:19:07	140.00		8.4956	8.4777	8.5116	8.4962	22.697	22.697	22.697	22.697	1008.22	---	22.697	---	---	21.927	21.572	22.090	21.822	677.818	242.309	243.449	812.929	5.467	6.386	6.162	7.115	
17/06/2023	12:19:09	142.00		8.4971	8.4775	8.5159	8.4955	22.693	22.693	22.693	22.693	1008.21	---	22.693	---	---	21.926	21.573	22.086	21.824	677.842	242.295	243.448	812.941	5.437	6.363	6.175	7.115	
17/06/2023	12:19:11	144.00		8.4972	8.4756	8.5172	8.4938	22.694	22.694	22.694	22.694	1008.23	---	22.694	---	---	21.926	21.575	22.084	21.826	677.873	242.319	243.462	812.948	5.439	6.425	6.163	7.086	
17/06/2023	12:19:13	146.00		8.4979	8.4749	8.5168	8.4929	22.695	22.695	22.695	22.695	1008.22	---	22.695	---	---	21.924	21.576	22.084	21.826	677.859	242.311	243.470	812.973	5.464	6.425	6.159	7.082	
17/06/2023	12:19:15	148.00		8.4952	8.4726	8.5136	8.4908	22.702	22.702	22.702	22.702	1008.21	---	22.702	---	---	21.926	21.577	22.086	21.827	677.882	242.325	243.494	813.013	5.489	6.418	6.143	7.055	
17/06/2023	12:19:17	150.00		8.4941	8.4732	8.5120	8.4902	22.703	22.703	22.703	22.703	1008.19	---	22.703	---	---	21.927	21.576	22.088	21.828	677.884	242.299	243.502	813.066	5.496	6.388	6.156	7.091	
17/06/2023	12:19:19	152.00		8.4941	8.4679	8.5130	8.4890	22.703	22.703	22.703	22.703	1008.20	---	22.703	---	---	21.927	21.583	22.086	21.829	677.881	242.298	243.506	813.093	5.451	6.381	6.174	6.982	
17/06/2023	12:19:21	154.00		8.4947	8.4710	8.5114	8.4898	22.701	22.701	22.701	22.701	1008.22	---	22.701	---	---	21.927	21.579	22.089	21.829	677.881	242.288	243.503	813.099	5.477	6.359	6.181	6.909	
17/06/2023	12:19:23	156.00		8.4951	8.4683	8.5123	8.4899	22.700	22.700	22.700	22.700	1008.22	---	22.700	---	---	21.927	21.583	22.088	21.829	677.900	242.304	243.511	813.084	5.457	6.326	6.163	6.942	
17/06/2023	12:19:25	158.00		8.4944	8.4740	8.5112	8.4903	22.697	22.697	22.697	22.697	1008.23	---	22.697	---	---	21.928	21.576	22.091	21.829	677.933	242.294	243.534	813.082	5.485	6.339	6.172	6.998	
17/06/2023	12:19:27	160.00		8.4943	8.4734	8.5124	8.4909	22.693	22.693	22.693	22.693	1008.22	---	22.693	---	---	21.930	21.578	22.090	21.830	677.957	242.307	243.551	813.084	5.463	6.372	6.158	7.054	
17/06/2023	12:19:29	162.00		8.4953	8.4741	8.5127	8.4921	22.689	22.689	22.689	22.689	1008.24	---	22.689	---	---	21.930	21.579	22.091	21.829	677.958	242.300	243.553	813.079	5.472	6.415	6.172	7.041	
17/06/2023	12:19:31	164.00		8.4974	8.4744	8.5158	8.4932	22.686	22.686	22.686	22.686	1008.22	---	22.686	---	---	21.928	21.579	22.088	21.829	677.965	242.318	243.544	813.080	5.480	6.409	6.147	7.040	
17/06/2023	12:19:33	166.00		8.4989	8.4772	8.5158	8.4939	22.685	22.685	22.685	22.685	1008.23	---	22.685	---	---	21.926	21.576	22.088	21.828	677.964	242.326	243.534	813.083	5.492	6.386	6.156	7.038	
17/06/2023	12:19:35	168.00		8.4989	8.4803	8.5176	8.4937	22.681	22.681	22.681	22.681	1008.19	---	22.681	---	---	21.927	21.573	22.087	21.829	678.006	242.345	243.547	813.106	5.515	6.412	6.154	7.078	
17/06/2023	12:19:37	170.00		8.4968	8.4791	8.5158	8.4931	22.680	22.680	22.680	22.680	1008.19	---	22.680	---	---	21.930	21.575	22.090	21.831	678.069	242.348	243.576	813.105	5.515	6.378	6.154	7.092	
17/06/2023	12:19:39	172.00		8.4950	8.4758	8.5156	8.4938	22.680	22.680	22.680	22.680	1008.15	---	22.680	---	---	21.933	21.579	22.090	21.830	678.111	242.346	243.591	813.112	5.518	6.362	6.160	7.158	
17/06/2023	12:19:41	174.00		8.4932	8.4737	8.5132	8.4935	22.682	22.682	22.682	22.682	1008.16	---	22.682	---	---	21.934	21.581	22.093	21.829	678.137	242.358	243.579	813.102	5.477	6.341	6.161	7.162	
17/06/2023	12:19:43	176.00		8.4929	8.4735	8.5118	8.4940	22.682	22.682	22.682	22.682	1008.13	---	22.682	---	---	21.935	21.581	22.095	21.829	678.136	242.360	243.568	813.093	5.475	6.391	6.177	7.148	
17/06/2023	12:19:45	178.00		8.4908	8.4746	8.5107	8.4929	22.681	22.681	22.681	22.681	1008.14	---	22.681	---	---	21.938	21.580	22.097	21.831	678.151	242.370	243.574	813.091	5.453	6.429	6.179	7.071	
17/06/2023	12:19:47	180.00		8.4919	8.4739	8.5104	8.4932	22.676	22.676	22.676	22.676	1008.13	---	22.676	---	---	21.938	21.583	22.099	21.832	678.162	242.346	243.597	813.112	5.470	6.422	6.179	7.031	
17/06/2023	12:19:49	182.00		8.4913	8.4754	8.5099	8.4932	22.676	22.676	22.676	22.676	1008.17	---	22.676	---	---	21.939	21.581	22.099	21.832	678.172	242.344	243.600	813.154	5.463	6.409	6.156	7.024	
17/06/2023	12:19:51	184.00		8.4927	8.4745	8.5114	8.4928	22.677	22.677	22.677	22.677	1008.22	---	22.677	---	---	21.936	21.581	22.097	21.832	678.198	242.355	243.598	813.165	5.480	6.377	6.153	7.113	
17/06/2023	12:19:53	186.00		8.4931	8.4762	8.5130	8.4924	22.679	22.679	22.679	22.679	1008.25	---	22.679	---	---	21.935	21.579	22.094	21.832	678.186	242.372	243.597	813.162	5.495	6.339	6.154	7.086	
17/06/2023	12:19:55	188.00		8.4934	8.4709	8.5154	8.4919	22.678	22.678	22.678	22.678	1008.20	---	22.678	---	---	21.935	21.586	22.091	21.833	678.217	242.417	243.608	813.202	5.473	6.338	6.144	7.012	
17/06/2023	12:19:57	190.00		8.4931	8.4704	8.5145	8.4916	22.675	22.675	22.675	22.675	1008.15	---	22.675	---	---	21.937	21.588	22.093	21.834	678.222	242.434	243.635	813.219	5.432	6.394	6.130	6.909	
17/06/2023	12:19:59	192.00		8.4912	8.4715	8.5107	8.4908	22.675	22.675	22.675	22.675	1008.12	---	22.675	---	---	21.939	21.586	22.098	21.835	678.265	242.446	243.663	813.230	5.420	6.432	6.127	6.853	
17/06/2023	12:20:01	194.00		8.4910	8.4772	8.5081	8.4901	22.677	22.677	22.677	22.677	1008.11	---	22.677	---	---	21.939	21.578	22.101	21.835	678.263	242.428	243.678	813.253	5.452	6.443	6.142	6.872	
17/06/2023	12:20:03	196.00		8.4916	8.4798	8.5097	8.4904	22.676	22.676	22.676	22.676	1008.15	---	22.676	---	---	21.938	21.575	22.100	21.835	678.271	242.411	243.659	813.276	5.479	6.383	6.142	6.906	
17/06/2023	12:20:05	198.00		8.4920	8.4773	8.5120	8.4920	22.674	22.674	22.674	22.674	1008.19	---	22.674	---	---	21.938	21.579	22.097	21.834	678.267	242.412	243.649	813.307	5.492	6.344	6.147	6.922	
17/06/2023	12:20:07	200.00		8.4916	8.4770	8.5120	8.4932	22.672	22.672	22.672	22.672	1008.22	---	22.672	---	---	21.939	21.580	22.098	21.833	678.296	242.411	243.652	813.297	5.495	6.314	6.160	7.001	
17/06/2023	12:20:09	202.00		8.4908	8.4734	8.5101	8.4929	22.674	22.674	22.674	22.674	1008.20	---	22.674	---	---	21.940	21.584	22.100	21.833	678.330	242.420	243.668	813.318	5.472	6.373	6.161	6.972	
17/06/2023	12:20:11	204.00		8.4903	8.4742	8.5082	8.4907	22.675	22.675	22.675	22.675	1008.14	---	22.675	---	---	21.940	21.583	22.102	21.835	678.363	242.436	243.669	813.365	5.476	6.409	6.165	7.061	
17/06/2023	12:20:13	206.00		8.4897	8.4682	8.5086	8.4911	22.674	22.674	22.674	22.674	1008.15	---	22.674	---	---	21.941	21.591	22.102	21.835	678.361	242.449	243.669	813.368	5.466	6.396	6.138	7.076	
17/06/2023	12:20:15	208.00		8.4895	8.4729	8.5089	8.4911	22.671	22.671	22.671	22.671	1008.13	---	22.671	---	---	21.942	21.585	22.102	21.836	678.351	242.438	243.673	813.387	5.498	6.359	6.182	7.044	
