
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.319	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	C Coral
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 2	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 3	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.050	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.709	1012	100.000	20.950	53.000	21.642	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.050	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.713	1012	100.000	20.950	53.000	21.523	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.050	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.714	1012	100.000	20.950	53.000	21.605	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.050	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.718	1012	100.000	20.950	53.000	21.659	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.050	
Data	Smoothing:	3	
Date:	17/06/2023	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
17/06/2023	12:17:22	0.00		8.5409	8.5501	8.5569	8.5462	22.589	22.589	22.589	22.589	1006.71	76.572	22.589	---	---	21.757	21.626	21.699	21.767	312.544	357.581	187.930	278.694	5.007	6.435	7.086	5.279	
17/06/2023	12:17:24	2.00		8.5402	8.5448	8.5569	8.5450	22.596	22.596	22.596	22.596	1006.64	76.572	22.596	---	---	21.756	21.631	21.697	21.767	312.541	357.598	187.919	278.703	5.001	6.440	7.116	5.278	
17/06/2023	12:17:26	4.00		8.5418	8.5458	8.5539	8.5458	22.589	22.589	22.589	22.589	1006.64	76.572	22.589	---	---	21.756	21.632	21.703	21.768	312.554	357.617	187.918	278.706	4.998	6.433	7.094	5.278	
17/06/2023	12:17:28	6.00		8.5415	8.5474	8.5534	8.5446	22.589	22.589	22.589	22.589	1006.62	76.572	22.589	---	---	21.756	21.630	21.704	21.770	312.538	357.590	187.929	278.701	4.996	6.407	7.118	5.265	
17/06/2023	12:17:30	8.00		8.5439	8.5536	8.5509	8.5462	22.588	22.588	22.588	22.588	1006.68	76.562	22.588	---	---	21.753	21.621	21.708	21.768	312.510	357.535	187.923	278.681	4.988	6.411	7.099	5.231	
17/06/2023	12:17:32	10.00		8.5395	8.5552	8.5528	8.5460	22.595	22.595	22.595	22.595	1006.65	76.562	22.595	---	---	21.757	21.617	21.703	21.766	312.504	357.510	187.927	278.675	4.979	6.412	7.096	5.232	
17/06/2023	12:17:34	12.00		8.5416	8.5556	8.5529	8.5502	22.589	22.589	22.589	22.589	1006.67	76.552	22.589	---	---	21.756	21.618	21.705	21.762	312.482	357.535	187.926	278.653	4.994	6.422	7.055	5.228	
17/06/2023	12:17:36	14.00		8.5421	8.5548	8.5558	8.5540	22.583	22.583	22.583	22.583	1006.60	76.552	22.583	---	---	21.757	21.621	21.702	21.759	312.474	357.538	187.944	278.644	5.007	6.401	7.076	5.241	
17/06/2023	12:17:38	16.00		8.5451	8.5550	8.5550	8.5540	22.583	22.583	22.583	22.583	1006.65	76.542	22.583	---	---	21.753	21.621	21.703	21.759	312.457	357.549	187.949	278.647	5.007	6.405	7.065	5.236	
17/06/2023	12:17:40	18.00		8.5445	8.5537	8.5575	8.5511	22.589	22.589	22.589	22.589	1006.62	76.542	22.589	---	---	21.752	21.621	21.698	21.761	312.456	357.503	187.953	278.658	4.999	6.405	7.045	5.274	
17/06/2023	12:17:42	20.00		8.5435	8.5529	8.5567	8.5491	22.595	22.595	22.595	22.595	1006.61	76.542	22.595	---	---	21.752	21.620	21.697	21.762	312.446	357.474	187.927	278.677	4.993	6.420	7.021	5.307	
17/06/2023	12:17:44	22.00		8.5454	8.5528	8.5563	8.5477	22.596	22.596	22.596	22.596	1006.59	76.542	22.596	---	---	21.749	21.620	21.698	21.764	312.419	357.457	187.902	278.642	4.999	6.434	7.040	5.307	
17/06/2023	12:17:46	24.00		8.5449	8.5520	8.5502	8.5467	22.610	22.610	22.610	22.610	1006.58	76.542	22.610	---	---	21.746	21.617	21.702	21.761	312.392	357.413	187.904	278.625	5.001	6.448	7.087	5.261	
17/06/2023	12:17:48	26.00		8.5444	8.5497	8.5525	8.5446	22.617	22.617	22.617	22.617	1006.59	76.542	22.617	---	---	21.745	21.618	21.697	21.762	312.383	357.446	187.909	278.596	5.008	6.424	7.074	5.251	
17/06/2023	12:17:50	28.00		8.5447	8.5497	8.5556	8.5428	22.617	22.617	22.617	22.617	1006.56	76.542	22.617	---	---	21.744	21.618	21.693	21.764	312.389	357.437	187.895	278.590	5.013	6.410	7.101	5.273	
17/06/2023	12:17:52	30.00		8.5465	8.5524	8.5613	8.5437	22.603	22.603	22.603	22.603	1006.57	76.542	22.603	---	---	21.746	21.618	21.689	21.767	312.370	357.470	187.877	278.582	5.005	6.415	7.107	5.284	
17/06/2023	12:17:54	32.00		8.5444	8.5505	8.5588	8.5405	22.603	22.603	22.603	22.603	1006.57	76.542	22.603	---	---	21.749	21.621	21.692	21.771	312.360	357.480	187.870	278.570	5.000	6.418	7.151	5.278	
17/06/2023	12:17:56	34.00		8.5437	8.5453	8.5541	8.5432	22.602	22.602	22.602	22.602	1006.59	76.542	22.602	---	---	21.750	21.628	21.699	21.768	312.360	357.607	187.882	278.594	4.991	6.411	7.109	5.282	
17/06/2023	12:17:58	36.00		8.5453	8.5401	8.5490	8.5438	22.601	22.601	22.601	22.601	1006.61	76.542	22.601	---	---	21.748	21.636	21.706	21.767	312.347	357.712	187.900	278.635	4.997	6.426	7.098	5.279	
17/06/2023	12:18:00	38.00		8.5496	8.5380	8.5492	8.5501	22.595	22.595	22.595	22.595	1006.60	76.542	22.595	---	---	21.744	21.640	21.708	21.761	312.354	357.799	187.907	278.670	4.993	6.437	7.111	5.267	
17/06/2023	12:18:02	40.00		8.5472	8.5361	8.5474	8.5444	22.601	22.601	22.601	22.601	1006.61	76.542	22.601	---	---	21.745	21.640	21.708	21.766	312.355	357.772	187.922	278.691	4.994	6.450	7.129	5.264	
17/06/2023	12:18:04	42.00		8.5461	8.5360	8.5536	8.5456	22.602	22.602	22.602	22.602	1006.60	76.542	22.602	---	---	21.747	21.640	21.700	21.765	312.402	357.800	187.912	278.685	4.992	6.433	7.094	5.252	
17/06/2023	12:18:06	44.00		8.5403	8.5335	8.5512	8.5398	22.616	22.616	22.616	22.616	1006.62	76.542	22.616	---	---	21.750	21.640	21.699	21.768	312.440	357.810	187.919	278.700	4.992	6.436	7.084	5.247	
17/06/2023	12:18:08	46.00		8.5417	8.5339	8.5544	8.5409	22.609	22.609	22.609	22.609	1006.58	76.542	22.609	---	---	21.750	21.641	21.696	21.769	312.489	357.850	187.917	278.726	5.007	6.443	7.131	5.240	
17/06/2023	12:18:10	48.00		8.5394	8.5329	8.5541	8.5394	22.609	22.609	22.609	22.609	1006.56	76.542	22.609	---	---	21.753	21.642	21.697	21.771	312.536	357.887	187.919	278.751	5.013	6.461	7.150	5.256	
17/06/2023	12:18:12	50.00		8.5426	8.5355	8.5559	8.5395	22.595	22.595	22.595	22.595	1006.54	76.542	22.595	---	---	21.753	21.643	21.698	21.775	312.560	357.883	187.914	278.770	5.023	6.495	7.097	5.265	
17/06/2023	12:18:14	52.00		8.5396	8.5336	8.5527	8.5401	22.603	22.603	22.603	22.603	1006.55	76.542	22.603	---	---	21.755	21.643	21.701	21.772	312.570	357.902	187.909	278.789	5.005	6.516	7.085	5.306	
17/06/2023	12:18:16	54.00		8.5385	8.5342	8.5538	8.5384	22.596	22.596	22.596	22.596	1006.56	76.542	22.596	---	---	21.758	21.644	21.701	21.776	312.592	357.868	187.901	278.810	5.008	6.490	7.056	5.331	
17/06/2023	12:18:18	56.00		8.5348	8.5336	8.5504	8.5368	22.603	22.603	22.603	22.603	1006.60	76.542	22.603	---	---	21.761	21.643	21.704	21.776	312.612	357.890	187.911	278.832	5.004	6.451	7.075	5.347	
17/06/2023	12:18:20	58.00		8.5314	8.5340	8.5516	8.5364	22.602	22.602	22.602	22.602	1006.61	76.542	22.602	---	---	21.766	21.643	21.702	21.777	312.675	357.899	187.921	278.815	4.995	6.418	7.083	5.309	
17/06/2023	12:18:22	60.00		8.5280	8.5321	8.5476	8.5366	22.608	22.608	22.608	22.608	1006.64	76.534	22.608	---	---	21.769	21.644	21.706	21.775	312.725	357.944	187.923	278.821	4.991	6.426	7.076	5.288	
17/06/2023	12:18:24	62.00		8.5287	8.5325	8.5513	8.5375	22.602	22.602	22.602	22.602	1006.62	76.527	22.602	---	---	21.770	21.645	21.703	21.775	312.763	357.960	187.904	278.829	4.983	6.425	7.106	5.285	
17/06/2023	12:18:26	64.00		8.5290	8.5321	8.5496	8.5338	22.603	22.603	22.603	22.603	1006.62	76.519	22.603	---	---	21.769	21.645	21.705	21.780	312.789	357.944	187.909	278.844	4.995	6.421	7.081	5.287	
17/06/2023	12:18:28	66.00		8.5261	8.5297	8.5465	8.5301	22.616	22.616	22.616	22.616	1006.64	76.519	22.616	---	---	21.769	21.645	21.706	21.781	312.806	357.918	187.903	278.835	4.985	6.419	7.104	5.303	
17/06/2023	12:18:30	68.00		8.5198	8.5246	8.5414	8.5304	22.623	22.623	22.623	22.623	1006.63	76.527	22.623	---	---	21.775	21.650	21.710	21.779	312.844	357.928	187.916	278.826	5.004	6.449	7.111	5.302	
17/06/2023	12:18:32	70.00		8.5165	8.5223	8.5434	8.5316	22.623	22.623	22.623	22.623	1006.62	76.527	22.623	---	---	21.780	21.653	21.707	21.777	312.857	357.963	187.917	278.817	5.012	6.476	7.113	5.296	
17/06/2023	12:18:34	72.00		8.5141	8.5201	8.5464	8.5343	22.617	22.617	22.617	22.617	1006.58	76.527	22.617	---	---	21.785	21.658	21.705	21.775	312.881	358.002	187.941	278.818	5.017	6.485	7.145	5.289	
17/06/2023	12:18:36	74.00		8.5135	8.5220	8.5478	8.5316	22.617	22.617	22.617	22.617	1006.58	76.519	22.617	---	---	21.785	21.655	21.703	21.779	312.918	358.006	187.938	278.834	4.998	6.472	7.124	5.259	
17/06/2023	12:18:38	76.00		8.5183	8.5243	8.5477	8.5364	22.603	22.603	22.603	22.603	1006.59	76.519	22.603	---	---	21.783	21.656	21.707	21.776	312.941	358.025	187.932	278.841	4.981	6.454	7.107	5.233	
17/06/2023	12:18:40	78.00		8.5203	8.5261	8.5472	8.5329	22.596	22.596	22.596	22.596	1006.59	76.519	22.596	---	---	21.782	21.655	21.710	21.783	312.978	358.052	187.927	278.868	4.972	6.466	7.064	5.237	
17/06/2023	12:18:42	80.00		8.5234	8.5271	8.5495	8.5336	22.596	22.596	22.596	22.596	1006.61	76.519	22.596	---	---	21.778	21.654	21.707	21.782	312.965	358.068	187.936	278.855	4.974	6.470	7.072	5.273	
17/06/2023	12:18:44	82.00		8.5189	8.5254	8.5488	8.5281	22.609	22.609	22.609	22.609	1006.63	76.519	22.609	---	---	21.781	21.652	21.704	21.786	312.965	358.068	187.944	278.883	4.987	6.479	7.112	5.287	
17/06/2023	12:18:46	84.00		8.5201	8.5241	8.5496	8.5273	22.616	22.616	22.616	22.616	1006.65	76.519	22.616	---	---	21.777	21.652	21.701	21.785	312.909	358.068	187.951	278.884	5.001	6.449	7.103	5.286	
17/06/2023	12:18:48	86.00		8.5178	8.5203	8.5429	8.5243	22.623	22.623	22.623	22.623	1006.65	76.519	22.623	---	---	21.778	21.655	21.708	21.787	312.871	358.087	187.944	278.886	5.004	6.426	7.101	5.257	
17/06/2023	12:18:50	88.00		8.5179	8.5172	8.5423	8.5234	22.631	22.631	22.631	22.631	1006.62	76.519	22.631	---	---	21.776	21.657	21.706	21.786	312.856	358.090	187.934	278.886	5.005	6.400	7.077	5.257	
17/06/2023	12:18:52	90.00		8.5164	8.5141	8.5410	8.5239	22.631	22.631	22.631	22.631	1006.56	76.519	22.631	---	---	21.778	21.661	21.708	21.785	312.896	358.088	187.925	278.895	4.985	6.427	7.136	5.250	
17/06/2023	12:18:54	92.00		8.5151	8.5155	8.5460	8.5251	22.623	22.623	22.623	22.623	1006.55	76.519	22.623	---	---	21.782	21.662	21.703	21.786	312.929	358.093	187.944	278.931	5.002	6.438	7.118	5.241	
17/06/2023	12:18:56	94.00		8.5154	8.5169	8.5454	8.5254	22.616	22.616	22.616	22.616	1006.55	76.519	22.616	---	---	21.783	21.662	21.706	21.787	312.938	358.108	187.967	278.935	5.000	6.470	7.074	5.264	
17/06/2023	12:18:58	96.00		8.5165	8.5195	8.5414	8.5260	22.616	22.616	22.616	22.616	1006.63	76.519	22.616	---	---	21.782	21.658	21.712	21.786	312.924	358.134	187.978	278.951	5.008	6.446	7.081	5.278	
17/06/2023	12:19:00	98.00		8.5189	8.5204	8.5392	8.5300	22.609	22.609	22.609	22.609	1006.61	76.519	22.609	---	---	21.781	21.659	21.717	21.783	312.920	358.164	187.971	278.937	4.983	6.448	7.112	5.296	
17/06/2023	12:19:02	100.00		8.5183	8.5229	8.5398	8.5307	22.602	22.602	22.602	22.602	1006.60	76.519	22.602	---	---	21.783	21.658	21.718	21.784	312.926	358.181	187.952	278.953	4.991	6.437	7.178	5.300	
17/06/2023	12:19:04	102.00		8.5187	8.5243	8.5418	8.5308	22.594	22.594	22.594	22.594	1006.56	76.519	22.594	---	---	21.785	21.658	21.718	21.786	312.953	358.196	187.961	278.961	5.013	6.455	7.116	5.300	
17/06/2023	12:19:06	104.00		8.5168	8.5186	8.5378	8.5271	22.609	22.609	22.609	22.609	1006.60	76.519	22.609	---	---	21.783	21.662	21.719	21.787	313.000	358.203	187.971	278.966	5.017	6.461	7.067	5.339	
17/06/2023	12:19:08	106.00		8.5122	8.5147	8.5316	8.5253	22.623	22.623	22.623	22.623	1006.64	76.519	22.623	---	---	21.785	21.663	21.723	21.785	313.004	358.227	187.983	278.952	5.015	6.464	7.068	5.306	
17/06/2023	12:19:10	108.00		8.5095	8.5138	8.5302	8.5262	22.631	22.631	22.631	22.631	1006.68	76.519	22.631	---	---	21.787	21.662	21.723	21.782	312.989	358.238	187.972	278.940	5.009	6.468	7.078	5.309	
17/06/2023	12:19:12	110.00		8.5108	8.5186	8.5348	8.5274	22.624	22.624	22.624	22.624	1006.70	76.519	22.624	---	---	21.787	21.657	21.718	21.782	312.956	358.247	187.984	278.954	5.021	6.471	7.127	5.263	
17/06/2023	12:19:14	112.00		8.5154	8.5185	8.5387	8.5260	22.617	22.617	22.617	22.617	1006.67	76.519	22.617	---	---	21.783	21.659	21.715	21.786	312.956	358.249	187.988	278.972	5.024	6.464	7.088	5.267	
17/06/2023	12:19:16	114.00		8.5156	8.5174	8.5375	8.5224	22.617	22.617	22.617	22.617	1006.65	76.519	22.617	---	---	21.783	21.661	21.717	21.791	312.953	358.242	188.013	278.972	5.018	6.460	7.123	5.253	
17/06/2023	12:19:18	116.00		8.5203	8.5198	8.5393	8.5215	22.603	22.603	22.603	22.603	1006.61	76.519	22.603	---	---	21.780	21.661	21.719	21.796	312.961	358.258	188.006	278.956	5.020	6.451	7.097	5.254	
17/06/2023	12:19:20	118.00		8.5184	8.5197	8.5361	8.5208	22.611	22.611	22.611	22.611	1006.62	76.519	22.611	---	---	21.781	21.659	21.721	21.795	312.984	358.261	188.005	278.963	5.003	6.449	7.131	5.270	
17/06/2023	12:19:22	120.00		8.5176	8.5191	8.5375	8.5212	22.610	22.610	22.610	22.610	1006.64	76.519	22.610	---	---	21.782	21.660	21.719	21.794	313.015	358.276	187.996	278.959	5.003	6.448	7.100	5.273	
17/06/2023	12:19:24	122.00		8.5119	8.5144	8.5324	8.5201	22.624	22.624	22.624	22.624	1006.62	76.519	22.624	---	---	21.786	21.663	21.722	21.792	313.047	358.276	188.000	278.962	4.993	6.445	7.058	5.286	
17/06/2023	12:19:26	124.00		8.5145	8.5162	8.5372	8.5232	22.608	22.608	22.608	22.608	1006.63	76.519	22.608	---	---	21.787	21.665	21.720	21.792	313.063	358.296	188.005	278.962	5.008	6.434	7.028	5.296	
17/06/2023	12:19:28	126.00		8.5152	8.5169	8.5387	8.5254	22.602	22.602	22.602	22.602	1006.61	76.519	22.602	---	---	21.788	21.666	21.720	21.791	313.115	358.299	188.000	278.976	5.015	6.414	7.053	5.296	
17/06/2023	12:19:30	128.00		8.5137	8.5169	8.5443	8.5244	22.602	22.602	22.602	22.602	1006.63	76.519	22.602	---	---	21.790	21.666	21.712	21.793	313.158	358.310	187.997	278.993	5.027	6.408	7.098	5.302	
17/06/2023	12:19:32	130.00		8.5085	8.5155	8.5422	8.5261	22.609	22.609	22.609	22.609	1006.58	76.519	22.609	---	---	21.794	21.665	21.713	21.788	313.216	358.323	188.008	278.990	5.027	6.409	7.123	5.290	
17/06/2023	12:19:34	132.00		8.5062	8.5142	8.5414	8.5255	22.617	22.617	22.617	22.617	1006.56	76.519	22.617	---	---	21.795	21.665	21.711	21.787	313.231	358.344	188.014	279.019	5.018	6.408	7.136	5.258	
17/06/2023	12:19:36	134.00		8.5061	8.5152	8.5380	8.5280	22.610	22.610	22.610	22.610	1006.59	76.509	22.610	---	---	21.797	21.666	21.718	21.786	313.221	358.332	188.005	278.999	5.017	6.411	7.151	5.255	
17/06/2023	12:19:38	136.00		8.5104	8.5119	8.5354	8.5229	22.610	22.610	22.610	22.610	1006.65	76.509	22.610	---	---	21.792	21.670	21.722	21.792	313.180	358.331	187.990	279.003	5.015	6.423	7.161	5.281	
17/06/2023	12:19:40	138.01		8.5107	8.5131	8.5374	8.5232	22.603	22.603	22.603	22.603	1006.69	76.499	22.603	---	---	21.793	21.670	21.721	21.794	313.163	358.337	187.989	278.991	5.022	6.433	7.171	5.309	
17/06/2023	12:19:42	140.00		8.5102	8.5104	8.5375	8.5220	22.611	22.611	22.611	22.611	1006.64	76.499	22.611	---	---	21.792	21.672	21.719	21.793	313.172	358.353	187.996	278.998	5.019	6.448	7.124	5.307	
17/06/2023	12:19:44	142.00		8.5065	8.5128	8.5361	8.5251	22.611	22.611	22.611	22.611	1006.60	76.489	22.611	---	---	21.796	21.668	21.720	21.789	313.190	358.339	188.013	279.006	5.012	6.434	7.144	5.272	
17/06/2023	12:19:46	144.00		8.5061	8.5118	8.5320	8.5226	22.617	22.617	22.617	22.617	1006.55	76.489	22.617	---	---	21.795	21.668	21.724	21.791	313.189	358.314	187.995	278.981	5.014	6.448	7.127	5.273	
17/06/2023	12:19:48	146.00		8.5052	8.5158	8.5316	8.5218	22.609	22.609	22.609	22.609	1006.58	76.489	22.609	---	---	21.799	21.665	21.727	21.794	313.195	358.307	188.004	279.014	5.005	6.451	7.126	5.272	
17/06/2023	12:19:50	148.00		8.5089	8.5182	8.5386	8.5234	22.595	22.595	22.595	22.595	1006.60	76.489	22.595	---	---	21.798	21.666	21.722	21.796	313.213	358.292	187.990	279.016	5.002	6.473	7.052	5.267	
17/06/2023	12:19:52	150.00		8.5062	8.5160	8.5396	8.5233	22.595	22.595	22.595	22.595	1006.63	76.489	22.595	---	---	21.801	21.669	21.720	21.796	313.246	358.318	188.030	279.044	4.988	6.461	7.060	5.268	
17/06/2023	12:19:54	152.00		8.5069	8.5151	8.5420	8.5224	22.589	22.589	22.589	22.589	1006.60	76.489	22.589	---	---	21.802	21.672	21.719	21.799	313.259	358.330	188.010	279.038	4.996	6.459	7.083	5.271	
17/06/2023	12:19:56	154.00		8.5047	8.5130	8.5396	8.5200	22.589	22.589	22.589	22.589	1006.59	76.489	22.589	---	---	21.805	21.674	21.722	21.802	313.258	358.372	188.005	279.035	4.994	6.441	7.102	5.287	
17/06/2023	12:19:58	156.00		8.5067	8.5149	8.5443	8.5214	22.583	22.583	22.583	22.583	1006.54	76.489	22.583	---	---	21.804	21.674	21.718	21.802	313.267	358.371	187.983	279.027	4.985	6.443	7.090	5.277	
17/06/2023	12:20:00	158.00		8.5057	8.5142	8.5420	8.5220	22.590	22.590	22.590	22.590	1006.57	76.489	22.590	---	---	21.804	21.673	21.719	21.799	313.263	358.381	187.995	279.026	4.980	6.441	7.082	5.290	
17/06/2023	12:20:02	160.00		8.5056	8.5144	8.5394	8.5219	22.596	22.596	22.596	22.596	1006.55	76.489	22.596	---	---	21.802	21.671	21.720	21.798	313.272	358.372	188.005	279.023	4.976	6.434	7.083	5.315	
17/06/2023	12:20:04	162.00		8.5064	8.5147	8.5364	8.5219	22.596	22.596	22.596	22.596	1006.59	76.489	22.596	---	---	21.801	21.670	21.725	21.798	313.233	358.378	188.003	279.030	5.002	6.419	7.104	5.324	
17/06/2023	12:20:06	164.00		8.5071	8.5111	8.5338	8.5224	22.596	22.596	22.596	22.596	1006.60	76.489	22.596	---	---	21.800	21.675	21.728	21.797	313.210	358.392	188.015	279.038	5.007	6.418	7.137	5.294	
17/06/2023	12:20:08	166.00		8.5075	8.5110	8.5329	8.5233	22.596	22.596	22.596	22.596	1006.63	76.489	22.596	---	---	21.799	21.675	21.729	21.796	313.174	358.384	188.022	279.049	5.023	6.449	7.182	5.292	
17/06/2023	12:20:10	168.00		8.5124	8.5128	8.5320	8.5229	22.590	22.590	22.590	22.590	1006.62	76.489	22.590	---	---	21.795	21.674	21.732	21.798	313.174	358.379	188.027	279.062	5.011	6.463	7.148	5.301	
17/06/2023	12:20:12	170.00		8.5182	8.5171	8.5335	8.5254	22.583	22.583	22.583	22.583	1006.59	76.489	22.583	---	---	21.789	21.671	21.732	21.797	313.130	358.352	188.018	279.043	5.022	6.481	7.125	5.308	
17/06/2023	12:20:14	172.00		8.5197	8.5174	8.5363	8.5239	22.583	22.583	22.583	22.583	1006.56	76.489	22.583	---	---	21.787	21.670	21.728	21.799	313.094	358.355	188.023	279.047	5.007	6.474	7.118	5.280	
17/06/2023	12:20:16	174.00		8.5193	8.5139	8.5393	8.5265	22.583	22.583	22.583	22.583	1006.56	76.489	22.583	---	---	21.788	21.675	21.724	21.795	313.022	358.362	188.031	279.035	5.015	6.466	7.087	5.269	
17/06/2023	12:20:18	176.00		8.5169	8.5111	8.5392	8.5229	22.590	22.590	22.590	22.590	1006.57	76.489	22.590	---	---	21.789	21.677	21.722	21.798	313.001	358.377	188.045	279.052	5.008	6.435	7.109	5.294	
17/06/2023	12:20:20	178.00		8.5194	8.5108	8.5384	8.5252	22.583	22.583	22.583	22.583	1006.61	76.489	22.583	---	---	21.787	21.679	21.725	21.797	312.990	358.378	188.027	279.050	5.015	6.434	7.052	5.324	
17/06/2023	12:20:22	180.00		8.5216	8.5150	8.5373	8.5249	22.576	22.576	22.576	22.576	1006.63	76.489	22.576	---	---	21.786	21.675	21.729	21.799	312.961	358.375	188.017	279.059	5.016	6.453	7.090	5.354	
17/06/2023	12:20:24	182.00		8.5214	8.5182	8.5412	8.5247	22.576	22.576	22.576	22.576	1006.61	76.489	22.576	---	---	21.787	21.671	21.724	21.800	312.929	358.383	188.007	279.086	5.008	6.459	7.053	5.327	
17/06/2023	12:20:26	184.00		8.5226	8.5176	8.5391	8.5226	22.582	22.582	22.582	22.582	1006.56	76.489	22.582	---	---	21.783	21.670	21.725	21.801	312.892	358.382	188.018	279.100	4.995	6.457	7.116	5.316	
17/06/2023	12:20:28	186.00		8.5224	8.5128	8.5371	8.5178	22.596	22.596	22.596	22.596	1006.54	76.481	22.596	---	---	21.780	21.673	21.723	21.803	312.899	358.393	188.020	279.102	4.990	6.446	7.084	5.278	
17/06/2023	12:20:30	188.00		8.5272	8.5100	8.5338	8.5166	22.596	22.596	22.596	22.596	1006.59	76.481	22.596	---	---	21.773	21.676	21.728	21.805	312.894	358.400	188.045	279.086	4.989	6.446	7.131	5.286	
17/06/2023	12:20:32	190.00		8.5294	8.5104	8.5365	8.5179	22.590	22.590	22.590	22.590	1006.62	76.481	22.590	---	---	21.772	21.678	21.726	21.805	312.900	358.427	188.062	279.101	5.004	6.450	7.108	5.265	
17/06/2023	12:20:34	192.00		8.5324	8.5155	8.5398	8.5220	22.576	22.576	22.576	22.576	1006.61	76.489	22.576	---	---	21.772	21.675	21.726	21.803	312.904	358.438	188.084	279.119	5.000	6.453	7.171	5.277	
17/06/2023	12:20:36	194.00		8.5327	8.5165	8.5431	8.5233	22.569	22.569	22.569	22.569	1006.57	76.489	22.569	---	---	21.774	21.676	21.723	21.804	312.929	358.426	188.063	279.125	5.018	6.471	7.161	5.260	
17/06/2023	12:20:38	196.00		8.5310	8.5153	8.5399	8.5215	22.575	22.575	22.575	22.575	1006.56	76.481	22.575	---	---	21.774	21.675	21.726	21.804	312.937	358.429	188.058	279.100	5.029	6.458	7.137	5.299	
17/06/2023	12:20:40	198.00		8.5259	8.5117	8.5352	8.5182	22.590	22.590	22.590	22.590	1006.55	76.474	22.590	---	---	21.777	21.676	21.728	21.804	312.970	358.454	188.050	279.103	5.031	6.449	7.109	5.312	
17/06/2023	12:20:42	200.00		8.5249	8.5123	8.5322	8.5180	22.583	22.583	22.583	22.583	1006.54	76.466	22.583	---	---	21.780	21.677	21.734	21.806	312.984	358.479	188.062	279.116	5.012	6.436	7.118	5.312	
17/06/2023	12:20:44	202.00		8.5216	8.5137	8.5396	8.5152	22.577	22.577	22.577	22.577	1006.54	76.466	22.577	---	---	21.786	21.677	21.726	21.812	313.015	358.475	188.063	279.134	4.997	6.437	7.105	5.268	
17/06/2023	12:20:46	204.00		8.5199	8.5126	8.5386	8.5127	22.570	22.570	22.570	22.570	1006.55	76.466	22.570	---	---	21.790	21.680	21.729	21.817	313.009	358.468	188.063	279.133	4.989	6.458	7.118	5.230	
