
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.319	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	B Coral
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 2	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 3	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	0.100	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.677	1014	100.000	20.950	53.000	21.656	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	0.100	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.682	1014	100.000	20.950	53.000	21.788	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	0.100	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.686	1014	100.000	20.950	53.000	21.643	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	0.100	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.688	1014	100.000	20.950	53.000	21.742	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	0.100	
Data	Smoothing:	3	
Date:	17/06/2023	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
17/06/2023	12:17:01	0.00		8.5257	8.5449	8.5436	8.5410	22.587	22.587	22.587	22.587	1008.77	---	22.587	---	---	21.812	21.919	21.775	21.878	515.739	756.794	603.474	1008.410	5.217	5.552	5.604	6.094	
17/06/2023	12:17:03	2.00		8.5282	8.5442	8.5436	8.5403	22.587	22.587	22.587	22.587	1008.81	---	22.587	---	---	21.809	21.920	21.775	21.879	515.704	756.830	603.481	1008.435	5.204	5.577	5.647	6.091	
17/06/2023	12:17:05	4.00		8.5320	8.5442	8.5426	8.5388	22.588	22.588	22.588	22.588	1008.83	---	22.588	---	---	21.803	21.920	21.776	21.881	515.626	756.768	603.501	1008.434	5.146	5.531	5.597	6.053	
17/06/2023	12:17:07	6.00		8.5357	8.5456	8.5425	8.5394	22.589	22.589	22.589	22.589	1008.80	---	22.589	---	---	21.798	21.918	21.776	21.880	515.576	756.705	603.465	1008.445	5.176	5.547	5.625	6.104	
17/06/2023	12:17:09	8.02		8.5369	8.5474	8.5422	8.5387	22.589	22.589	22.589	22.589	1008.75	---	22.589	---	---	21.797	21.915	21.777	21.881	515.560	756.644	603.434	1008.520	5.209	5.522	5.568	6.100	
17/06/2023	12:17:11	10.00		8.5351	8.5490	8.5424	8.5401	22.591	22.591	22.591	22.591	1008.73	---	22.591	---	---	21.799	21.913	21.776	21.879	515.560	756.582	603.393	1008.549	5.273	5.583	5.576	6.094	
17/06/2023	12:17:13	12.00		8.5347	8.5482	8.5436	8.5392	22.593	22.593	22.593	22.593	1008.73	---	22.593	---	---	21.798	21.913	21.774	21.879	515.535	756.595	603.386	1008.538	5.222	5.566	5.543	6.062	
17/06/2023	12:17:15	14.00		8.5337	8.5474	8.5456	8.5393	22.594	22.594	22.594	22.594	1008.76	---	22.594	---	---	21.799	21.914	21.771	21.879	515.502	756.579	603.390	1008.416	5.255	5.605	5.611	6.097	
17/06/2023	12:17:17	16.00		8.5336	8.5484	8.5488	8.5401	22.594	22.594	22.594	22.594	1008.75	---	22.594	---	---	21.800	21.913	21.767	21.878	515.496	756.517	603.351	1008.305	5.231	5.552	5.619	6.091	
17/06/2023	12:17:19	18.00		8.5334	8.5497	8.5483	8.5422	22.595	22.595	22.595	22.595	1008.75	---	22.595	---	---	21.800	21.911	21.767	21.875	515.518	756.507	603.335	1008.215	5.322	5.613	5.664	6.114	
17/06/2023	12:17:21	20.00		8.5343	8.5523	8.5477	8.5443	22.595	22.595	22.595	22.595	1008.75	---	22.595	---	---	21.798	21.907	21.768	21.872	515.509	756.464	603.275	1008.127	5.265	5.576	5.617	6.066	
17/06/2023	12:17:23	22.00		8.5318	8.5525	8.5441	8.5438	22.595	22.595	22.595	22.595	1008.77	---	22.595	---	---	21.802	21.907	21.772	21.872	515.551	756.491	603.281	1008.128	5.244	5.576	5.604	6.123	
17/06/2023	12:17:25	24.00		8.5311	8.5542	8.5471	8.5427	22.597	22.597	22.597	22.597	1008.75	---	22.597	---	---	21.802	21.904	21.768	21.873	515.557	756.411	603.230	1008.097	5.178	5.542	5.583	6.130	
17/06/2023	12:17:27	26.00		8.5285	8.5533	8.5505	8.5421	22.595	22.595	22.595	22.595	1008.72	---	22.595	---	---	21.806	21.906	21.764	21.875	515.580	756.362	603.215	1008.163	5.190	5.549	5.577	6.186	
17/06/2023	12:17:29	28.00		8.5297	8.5517	8.5532	8.5423	22.594	22.594	22.594	22.594	1008.72	---	22.594	---	---	21.805	21.908	21.761	21.875	515.544	756.335	603.185	1008.171	5.168	5.538	5.591	6.121	
17/06/2023	12:17:31	30.00		8.5309	8.5522	8.5511	8.5433	22.591	22.591	22.591	22.591	1008.75	---	22.591	---	---	21.804	21.908	21.764	21.874	515.430	756.246	603.193	1008.147	5.177	5.547	5.574	6.080	
17/06/2023	12:17:33	32.00		8.5350	8.5520	8.5491	8.5448	22.592	22.592	22.592	22.592	1008.77	---	22.592	---	---	21.798	21.908	21.767	21.872	515.300	756.267	603.147	1008.106	5.158	5.543	5.566	6.053	
17/06/2023	12:17:35	34.00		8.5401	8.5539	8.5495	8.5464	22.590	22.590	22.590	22.590	1008.73	---	22.590	---	---	21.792	21.906	21.767	21.870	515.162	756.228	603.119	1008.089	5.214	5.548	5.564	6.070	
17/06/2023	12:17:37	36.00		8.5428	8.5520	8.5519	8.5476	22.591	22.591	22.591	22.591	1008.72	---	22.591	---	---	21.788	21.909	21.763	21.869	515.118	756.310	603.066	1008.130	5.247	5.568	5.598	6.133	
17/06/2023	12:17:39	38.00		8.5433	8.5530	8.5519	8.5470	22.591	22.591	22.591	22.591	1008.74	---	22.591	---	---	21.788	21.907	21.763	21.869	515.111	756.313	603.079	1008.114	5.236	5.551	5.614	6.098	
17/06/2023	12:17:41	40.00		8.5408	8.5540	8.5512	8.5456	22.594	22.594	22.594	22.594	1008.76	---	22.594	---	---	21.790	21.905	21.763	21.870	515.160	756.293	603.059	1008.086	5.253	5.585	5.639	6.143	
17/06/2023	12:17:43	42.00		8.5402	8.5557	8.5516	8.5434	22.594	22.594	22.594	22.594	1008.76	---	22.594	---	---	21.791	21.903	21.763	21.873	515.253	756.246	603.068	1008.115	5.282	5.535	5.623	6.088	
17/06/2023	12:17:45	44.00		8.5406	8.5553	8.5522	8.5423	22.594	22.594	22.594	22.594	1008.71	---	22.594	---	---	21.790	21.903	21.762	21.875	515.285	756.193	603.020	1008.226	5.347	5.600	5.661	6.146	
17/06/2023	12:17:47	46.01		8.5423	8.5545	8.5527	8.5415	22.594	22.594	22.594	22.594	1008.72	---	22.594	---	---	21.788	21.904	21.761	21.876	515.291	756.230	602.993	1008.391	5.337	5.588	5.635	6.144	
17/06/2023	12:17:49	48.00		8.5435	8.5562	8.5523	8.5412	22.595	22.595	22.595	22.595	1008.70	---	22.595	---	---	21.786	21.902	21.762	21.876	515.252	756.243	603.000	1008.452	5.280	5.593	5.607	6.125	
17/06/2023	12:17:51	50.00		8.5421	8.5563	8.5532	8.5403	22.598	22.598	22.598	22.598	1008.73	---	22.598	---	---	21.787	21.901	21.760	21.876	515.277	756.224	603.020	1008.386	5.282	5.559	5.554	6.104	
17/06/2023	12:17:53	52.00		8.5401	8.5553	8.5519	8.5418	22.601	22.601	22.601	22.601	1008.71	---	22.601	---	---	21.789	21.901	21.760	21.873	515.301	756.211	603.056	1008.222	5.256	5.531	5.542	6.065	
17/06/2023	12:17:55	54.00		8.5373	8.5536	8.5528	8.5426	22.606	22.606	22.606	22.606	1008.74	---	22.606	---	---	21.791	21.902	21.758	21.871	515.342	756.224	603.014	1008.145	5.277	5.571	5.598	6.124	
17/06/2023	12:17:57	56.00		8.5349	8.5549	8.5538	8.5437	22.603	22.603	22.603	22.603	1008.75	---	22.603	---	---	21.795	21.901	21.757	21.870	515.379	756.308	602.977	1008.165	5.225	5.576	5.610	6.130	
17/06/2023	12:17:59	58.00		8.5366	8.5559	8.5543	8.5424	22.602	22.602	22.602	22.602	1008.76	---	22.602	---	---	21.793	21.900	21.757	21.872	515.412	756.345	602.936	1008.209	5.227	5.581	5.634	6.177	
17/06/2023	12:18:01	60.00		8.5344	8.5552	8.5534	8.5432	22.599	22.599	22.599	22.599	1008.78	---	22.599	---	---	21.797	21.902	21.759	21.872	515.438	756.391	602.960	1008.182	5.259	5.590	5.603	6.161	
17/06/2023	12:18:03	62.00		8.5364	8.5524	8.5516	8.5437	22.599	22.599	22.599	22.599	1008.74	---	22.599	---	---	21.794	21.906	21.761	21.871	515.462	756.470	602.993	1008.144	5.316	5.620	5.615	6.147	
17/06/2023	12:18:05	64.00		8.5340	8.5513	8.5512	8.5451	22.598	22.598	22.598	22.598	1008.72	---	22.598	---	---	21.798	21.908	21.762	21.870	515.493	756.543	603.052	1008.081	5.343	5.676	5.642	6.140	
17/06/2023	12:18:07	66.00		8.5346	8.5499	8.5495	8.5447	22.600	22.600	22.600	22.600	1008.68	---	22.600	---	---	21.797	21.909	21.764	21.870	515.504	756.636	603.069	1008.059	5.313	5.676	5.647	6.137	
17/06/2023	12:18:09	68.00		8.5322	8.5508	8.5481	8.5448	22.599	22.599	22.599	22.599	1008.72	---	22.599	---	---	21.800	21.908	21.766	21.870	515.516	756.613	603.098	1007.985	5.316	5.659	5.624	6.122	
17/06/2023	12:18:11	70.00		8.5322	8.5510	8.5481	8.5460	22.598	22.598	22.598	22.598	1008.72	---	22.598	---	---	21.800	21.908	21.766	21.869	515.525	756.602	603.107	1007.884	5.328	5.651	5.592	6.102	
17/06/2023	12:18:13	72.00		8.5328	8.5508	8.5456	8.5464	22.595	22.595	22.595	22.595	1008.71	---	22.595	---	---	21.800	21.909	21.770	21.869	515.548	756.563	603.125	1007.819	5.348	5.614	5.578	6.084	
17/06/2023	12:18:15	74.00		8.5313	8.5483	8.5455	8.5464	22.600	22.600	22.600	22.600	1008.68	---	22.600	---	---	21.801	21.911	21.769	21.868	515.556	756.587	603.151	1007.739	5.345	5.641	5.605	6.129	
17/06/2023	12:18:17	76.00		8.5328	8.5477	8.5441	8.5466	22.601	22.601	22.601	22.601	1008.67	---	22.601	---	---	21.799	21.911	21.771	21.867	515.546	756.600	603.180	1007.736	5.334	5.637	5.603	6.178	
17/06/2023	12:18:19	78.00		8.5327	8.5484	8.5476	8.5486	22.600	22.600	22.600	22.600	1008.69	---	22.600	---	---	21.799	21.911	21.766	21.865	515.528	756.646	603.191	1007.718	5.325	5.658	5.654	6.209	
17/06/2023	12:18:21	80.00		8.5371	8.5490	8.5451	8.5499	22.598	22.598	22.598	22.598	1008.73	---	22.598	---	---	21.794	21.911	21.770	21.864	515.527	756.657	603.227	1007.784	5.310	5.583	5.625	6.171	
17/06/2023	12:18:23	82.00		8.5333	8.5473	8.5474	8.5491	22.598	22.598	22.598	22.598	1008.73	---	22.598	---	---	21.799	21.913	21.767	21.865	515.518	756.696	603.226	1007.909	5.319	5.590	5.634	6.126	
17/06/2023	12:18:25	84.02		8.5353	8.5460	8.5464	8.5472	22.599	22.599	22.599	22.599	1008.73	---	22.599	---	---	21.796	21.914	21.768	21.867	515.500	756.715	603.255	1008.054	5.297	5.563	5.566	6.074	
17/06/2023	12:18:27	86.00		8.5330	8.5468	8.5489	8.5446	22.598	22.598	22.598	22.598	1008.71	---	22.598	---	---	21.799	21.914	21.765	21.871	515.450	756.728	603.234	1008.265	5.261	5.575	5.575	6.113	
17/06/2023	12:18:29	88.00		8.5365	8.5467	8.5466	8.5405	22.600	22.600	22.600	22.600	1008.72	---	22.600	---	---	21.794	21.913	21.768	21.875	515.424	756.742	603.233	1008.408	5.223	5.529	5.572	6.089	
17/06/2023	12:18:31	90.00		8.5380	8.5482	8.5476	8.5380	22.599	22.599	22.599	22.599	1008.70	---	22.599	---	---	21.792	21.911	21.767	21.879	515.396	756.721	603.222	1008.534	5.213	5.525	5.577	6.134	
17/06/2023	12:18:33	92.00		8.5404	8.5476	8.5464	8.5388	22.599	22.599	22.599	22.599	1008.71	---	22.599	---	---	21.789	21.912	21.768	21.878	515.381	756.718	603.223	1008.494	5.263	5.551	5.634	6.131	
17/06/2023	12:18:35	94.00		8.5428	8.5480	8.5461	8.5400	22.594	22.594	22.594	22.594	1008.72	---	22.594	---	---	21.787	21.913	21.770	21.878	515.309	756.701	603.228	1008.421	5.258	5.545	5.612	6.116	
17/06/2023	12:18:37	96.00		8.5427	8.5471	8.5437	8.5414	22.593	22.593	22.593	22.593	1008.72	---	22.593	---	---	21.788	21.915	21.774	21.876	515.261	756.688	603.245	1008.327	5.252	5.539	5.618	6.101	
17/06/2023	12:18:39	98.00		8.5423	8.5465	8.5428	8.5405	22.594	22.594	22.594	22.594	1008.73	---	22.594	---	---	21.788	21.915	21.774	21.877	515.238	756.696	603.268	1008.306	5.190	5.510	5.553	6.100	
17/06/2023	12:18:41	100.00		8.5409	8.5451	8.5420	8.5412	22.594	22.594	22.594	22.594	1008.71	---	22.594	---	---	21.790	21.917	21.776	21.876	515.254	756.720	603.272	1008.300	5.196	5.514	5.555	6.145	
17/06/2023	12:18:43	102.00		8.5382	8.5436	8.5413	8.5407	22.598	22.598	22.598	22.598	1008.70	---	22.598	---	---	21.792	21.918	21.775	21.876	515.260	756.742	603.245	1008.333	5.242	5.572	5.579	6.160	
17/06/2023	12:18:45	104.00		8.5378	8.5435	8.5434	8.5401	22.596	22.596	22.596	22.596	1008.69	---	22.596	---	---	21.793	21.918	21.773	21.877	515.268	756.736	603.246	1008.316	5.256	5.584	5.582	6.092	
17/06/2023	12:18:47	106.00		8.5391	8.5455	8.5444	8.5418	22.595	22.595	22.595	22.595	1008.71	---	22.595	---	---	21.792	21.916	21.772	21.875	515.270	756.714	603.249	1008.305	5.250	5.577	5.576	6.034	
17/06/2023	12:18:49	108.00		8.5417	8.5454	8.5440	8.5425	22.590	22.590	22.590	22.590	1008.73	---	22.590	---	---	21.790	21.918	21.774	21.876	515.258	756.721	603.292	1008.278	5.251	5.574	5.564	6.024	
17/06/2023	12:18:51	110.00		8.5422	8.5453	8.5432	8.5427	22.588	22.588	22.588	22.588	1008.69	---	22.588	---	---	21.790	21.918	21.776	21.876	515.245	756.726	603.320	1008.318	5.267	5.569	5.563	6.026	
17/06/2023	12:18:53	112.00		8.5423	8.5442	8.5451	8.5395	22.586	22.586	22.586	22.586	1008.67	---	22.586	---	---	21.790	21.920	21.774	21.881	515.235	756.757	603.337	1008.425	5.239	5.593	5.575	6.045	
17/06/2023	12:18:55	114.00		8.5434	8.5453	8.5467	8.5396	22.585	22.585	22.585	22.585	1008.65	---	22.585	---	---	21.789	21.919	21.772	21.881	515.266	756.767	603.338	1008.486	5.240	5.601	5.584	6.024	
17/06/2023	12:18:57	116.00		8.5452	8.5446	8.5467	8.5409	22.586	22.586	22.586	22.586	1008.69	---	22.586	---	---	21.787	21.920	21.772	21.879	515.259	756.834	603.319	1008.561	5.212	5.597	5.598	6.101	
17/06/2023	12:18:59	118.00		8.5446	8.5442	8.5466	8.5433	22.584	22.584	22.584	22.584	1008.69	---	22.584	---	---	21.788	21.921	21.772	21.876	515.250	756.853	603.336	1008.569	5.251	5.571	5.597	6.087	
17/06/2023	12:19:01	120.00		8.5437	8.5441	8.5465	8.5412	22.583	22.583	22.583	22.583	1008.70	---	22.583	---	---	21.789	21.921	21.773	21.879	515.240	756.864	603.361	1008.673	5.248	5.567	5.627	6.160	
17/06/2023	12:19:03	122.01		8.5430	8.5429	8.5468	8.5385	22.581	22.581	22.581	22.581	1008.70	---	22.581	---	---	21.791	21.924	21.773	21.884	515.269	756.867	603.401	1008.710	5.234	5.573	5.611	6.141	
17/06/2023	12:19:05	124.00		8.5429	8.5425	8.5445	8.5379	22.579	22.579	22.579	22.579	1008.71	---	22.579	---	---	21.792	21.925	21.777	21.885	515.327	756.871	603.408	1008.748	5.233	5.597	5.639	6.159	
17/06/2023	12:19:07	126.00		8.5431	8.5422	8.5426	8.5393	22.577	22.577	22.577	22.577	1008.73	---	22.577	---	---	21.792	21.926	21.780	21.884	515.353	756.912	603.399	1008.725	5.185	5.524	5.575	6.115	
17/06/2023	12:19:09	128.00		8.5452	8.5433	8.5412	8.5402	22.574	22.574	22.574	22.574	1008.72	---	22.574	---	---	21.790	21.925	21.782	21.883	515.374	756.923	603.396	1008.744	5.222	5.540	5.582	6.127	
17/06/2023	12:19:11	130.00		8.5440	8.5446	8.5415	8.5379	22.575	22.575	22.575	22.575	1008.73	---	22.575	---	---	21.791	21.923	21.782	21.886	515.371	756.976	603.401	1008.782	5.258	5.566	5.562	6.133	
17/06/2023	12:19:13	132.00		8.5430	8.5436	8.5415	8.5372	22.575	22.575	22.575	22.575	1008.70	---	22.575	---	---	21.793	21.924	21.782	21.887	515.364	757.026	603.422	1008.829	5.249	5.570	5.584	6.091	
17/06/2023	12:19:15	134.00		8.5407	8.5437	8.5412	8.5364	22.576	22.576	22.576	22.576	1008.71	---	22.576	---	---	21.795	21.924	21.782	21.888	515.370	757.057	603.437	1008.831	5.226	5.546	5.590	6.068	
17/06/2023	12:19:17	136.00		8.5415	8.5421	8.5422	8.5382	22.573	22.573	22.573	22.573	1008.72	---	22.573	---	---	21.795	21.927	21.781	21.886	515.383	757.073	603.450	1008.811	5.169	5.513	5.578	6.094	
17/06/2023	12:19:19	138.00		8.5427	8.5431	8.5455	8.5396	22.568	22.568	22.568	22.568	1008.71	---	22.568	---	---	21.795	21.927	21.778	21.886	515.402	757.064	603.472	1008.766	5.210	5.554	5.613	6.166	
17/06/2023	12:19:21	140.00		8.5429	8.5425	8.5454	8.5409	22.565	22.565	22.565	22.565	1008.72	---	22.565	---	---	21.796	21.929	21.779	21.885	515.412	757.069	603.472	1008.718	5.235	5.588	5.627	6.198	
17/06/2023	12:19:23	142.00		8.5458	8.5437	8.5468	8.5425	22.560	22.560	22.560	22.560	1008.69	---	22.560	---	---	21.793	21.929	21.779	21.884	515.395	757.055	603.497	1008.671	5.256	5.580	5.641	6.150	
17/06/2023	12:19:25	144.00		8.5488	8.5433	8.5450	8.5430	22.555	22.555	22.555	22.555	1008.71	---	22.555	---	---	21.791	21.930	21.783	21.885	515.355	757.058	603.528	1008.628	5.281	5.579	5.620	6.126	
17/06/2023	12:19:27	146.00		8.5494	8.5455	8.5474	8.5453	22.549	22.549	22.549	22.549	1008.69	---	22.549	---	---	21.792	21.929	21.781	21.884	515.333	757.044	603.547	1008.624	5.323	5.579	5.631	6.056	
17/06/2023	12:19:29	148.00		8.5502	8.5450	8.5471	8.5446	22.549	22.549	22.549	22.549	1008.70	---	22.549	---	---	21.791	21.930	21.782	21.885	515.339	757.037	603.536	1008.629	5.292	5.578	5.615	6.079	
17/06/2023	12:19:31	150.00		8.5467	8.5448	8.5485	8.5452	22.547	22.547	22.547	22.547	1008.68	---	22.547	---	---	21.796	21.931	21.780	21.884	515.387	757.051	603.520	1008.626	5.281	5.601	5.598	6.047	
17/06/2023	12:19:33	152.00		8.5472	8.5451	8.5475	8.5445	22.545	22.545	22.545	22.545	1008.67	---	22.545	---	---	21.796	21.931	21.782	21.886	515.385	757.071	603.526	1008.667	5.239	5.600	5.590	6.112	
17/06/2023	12:19:35	154.00		8.5456	8.5467	8.5466	8.5443	22.543	22.543	22.543	22.543	1008.67	---	22.543	---	---	21.798	21.929	21.784	21.887	515.389	757.100	603.515	1008.710	5.286	5.631	5.621	6.186	
17/06/2023	12:19:37	156.00		8.5463	8.5492	8.5448	8.5440	22.540	22.540	22.540	22.540	1008.67	---	22.540	---	---	21.798	21.927	21.787	21.888	515.386	757.074	603.528	1008.756	5.299	5.593	5.611	6.189	
17/06/2023	12:19:39	158.00		8.5465	8.5489	8.5445	8.5445	22.538	22.538	22.538	22.538	1008.68	---	22.538	---	---	21.799	21.928	21.788	21.888	515.441	757.102	603.550	1008.712	5.283	5.580	5.603	6.136	
17/06/2023	12:19:41	160.02		8.5455	8.5474	8.5438	8.5453	22.535	22.535	22.535	22.535	1008.71	---	22.535	---	---	21.801	21.931	21.790	21.888	515.482	757.128	603.597	1008.643	5.242	5.575	5.618	6.095	
17/06/2023	12:19:43	162.00		8.5441	8.5463	8.5436	8.5461	22.536	22.536	22.536	22.536	1008.72	---	22.536	---	---	21.802	21.932	21.790	21.886	515.542	757.178	603.604	1008.590	5.221	5.592	5.664	6.132	
17/06/2023	12:19:45	164.00		8.5433	8.5467	8.5428	8.5463	22.535	22.535	22.535	22.535	1008.73	---	22.535	---	---	21.804	21.932	21.791	21.886	515.556	757.176	603.615	1008.578	5.258	5.596	5.674	6.185	
17/06/2023	12:19:47	166.00		8.5441	8.5483	8.5426	8.5489	22.533	22.533	22.533	22.533	1008.71	---	22.533	---	---	21.803	21.930	21.792	21.884	515.572	757.180	603.647	1008.549	5.309	5.588	5.654	6.134	
17/06/2023	12:19:49	168.00		8.5464	8.5500	8.5443	8.5489	22.529	22.529	22.529	22.529	1008.71	---	22.529	---	---	21.801	21.929	21.791	21.885	515.559	757.190	603.674	1008.518	5.288	5.560	5.617	6.107	
17/06/2023	12:19:51	170.00		8.5480	8.5519	8.5434	8.5487	22.527	22.527	22.527	22.527	1008.68	---	22.527	---	---	21.800	21.927	21.793	21.886	515.531	757.213	603.683	1008.490	5.260	5.540	5.626	6.123	
17/06/2023	12:19:53	172.00		8.5458	8.5510	8.5438	8.5473	22.526	22.526	22.526	22.526	1008.66	---	22.526	---	---	21.803	21.929	21.793	21.888	515.545	757.223	603.685	1008.501	5.274	5.589	5.637	6.191	
17/06/2023	12:19:55	174.00		8.5430	8.5495	8.5438	8.5471	22.526	22.526	22.526	22.526	1008.65	---	22.526	---	---	21.807	21.931	21.793	21.888	515.547	757.221	603.710	1008.542	5.307	5.599	5.659	6.194	
17/06/2023	12:19:57	176.00		8.5438	8.5479	8.5453	8.5470	22.525	22.525	22.525	22.525	1008.65	---	22.525	---	---	21.806	21.933	21.791	21.888	515.574	757.196	603.737	1008.551	5.279	5.588	5.657	6.158	
17/06/2023	12:19:59	178.00		8.5461	8.5492	8.5468	8.5473	22.521	22.521	22.521	22.521	1008.65	---	22.521	---	---	21.804	21.932	21.790	21.889	515.569	757.187	603.747	1008.602	5.284	5.572	5.647	6.132	
17/06/2023	12:20:01	180.00		8.5471	8.5492	8.5463	8.5481	22.518	22.518	22.518	22.518	1008.66	---	22.518	---	---	21.804	21.933	21.792	21.889	515.578	757.191	603.755	1008.606	5.245	5.556	5.620	6.144	
17/06/2023	12:20:03	182.00		8.5463	8.5492	8.5455	8.5500	22.515	22.515	22.515	22.515	1008.67	---	22.515	---	---	21.806	21.934	21.794	21.887	515.589	757.220	603.753	1008.561	5.255	5.563	5.607	6.145	
17/06/2023	12:20:05	184.00		8.5451	8.5483	8.5431	8.5509	22.513	22.513	22.513	22.513	1008.67	---	22.513	---	---	21.808	21.936	21.797	21.887	515.599	757.229	603.760	1008.552	5.165	5.548	5.587	6.180	
17/06/2023	12:20:07	186.00		8.5444	8.5478	8.5436	8.5507	22.513	22.513	22.513	22.513	1008.65	---	22.513	---	---	21.809	21.937	21.797	21.887	515.628	757.240	603.751	1008.505	5.179	5.576	5.611	6.171	
17/06/2023	12:20:09	188.00		8.5449	8.5470	8.5454	8.5499	22.513	22.513	22.513	22.513	1008.65	---	22.513	---	---	21.808	21.938	21.794	21.888	515.659	757.235	603.762	1008.497	5.202	5.609	5.615	6.160	
17/06/2023	12:20:11	190.00		8.5462	8.5484	8.5467	8.5502	22.510	22.510	22.510	22.510	1008.65	---	22.510	---	---	21.807	21.937	21.793	21.888	515.688	757.250	603.775	1008.421	5.226	5.577	5.611	6.129	
17/06/2023	12:20:13	192.00		8.5465	8.5494	8.5465	8.5518	22.508	22.508	22.508	22.508	1008.68	---	22.508	---	---	21.807	21.936	21.794	21.887	515.716	757.247	603.766	1008.400	5.239	5.594	5.617	6.169	
17/06/2023	12:20:15	194.00		8.5451	8.5515	8.5458	8.5544	22.505	22.505	22.505	22.505	1008.68	---	22.505	---	---	21.810	21.934	21.796	21.884	515.730	757.273	603.774	1008.392	5.258	5.571	5.589	6.164	
17/06/2023	12:20:17	196.00		8.5435	8.5494	8.5450	8.5541	22.507	22.507	22.507	22.507	1008.66	---	22.507	---	---	21.812	21.936	21.797	21.884	515.761	757.300	603.766	1008.423	5.299	5.598	5.589	6.128	
17/06/2023	12:20:19	198.01		8.5439	8.5506	8.5454	8.5555	22.502	22.502	22.502	22.502	1008.64	---	22.502	---	---	21.812	21.936	21.797	21.884	515.764	757.343	603.799	1008.419	5.310	5.572	5.618	6.097	
17/06/2023	12:20:21	200.00		8.5417	8.5499	8.5460	8.5538	22.500	22.500	22.500	22.500	1008.61	---	22.500	---	---	21.816	21.938	21.797	21.887	515.772	757.352	603.838	1008.476	5.245	5.575	5.629	6.118	
17/06/2023	12:20:23	202.00		8.5431	8.5521	8.5472	8.5540	22.493	22.493	22.493	22.493	1008.63	---	22.493	---	---	21.816	21.937	21.798	21.888	515.789	757.362	603.873	1008.481	5.232	5.549	5.632	6.142	
17/06/2023	12:20:25	204.00		8.5449	8.5516	8.5467	8.5532	22.492	22.492	22.492	22.492	1008.62	---	22.492	---	---	21.814	21.938	21.799	21.890	515.797	757.367	603.881	1008.525	5.222	5.551	5.604	6.157	
17/06/2023	12:20:27	206.00		8.5481	8.5520	8.5460	8.5534	22.491	22.491	22.491	22.491	1008.64	---	22.491	---	---	21.810	21.937	21.800	21.890	515.792	757.378	603.866	1008.516	5.237	5.547	5.605	6.144	
